image_name,Type_1,Type_2,Type_3
0.jpg,0.283686,0.44938,0.266933
1.jpg,0.166721,0.409032,0.424247
2.jpg,0.252353,0.426164,0.321483
3.jpg,0.206117,0.396137,0.397746
4.jpg,0.207575,0.426413,0.366012
5.jpg,0.233053,0.44141,0.325537
6.jpg,0.307034,0.460159,0.232807
7.jpg,0.171673,0.405628,0.422699
8.jpg,0.31008,0.464264,0.225656
9.jpg,0.239556,0.42936,0.331084
10.jpg,0.233695,0.464686,0.301619
11.jpg,0.222624,0.418701,0.358674
12.jpg,0.221072,0.418695,0.360234
13.jpg,0.233034,0.419891,0.347075
14.jpg,0.25261,0.433203,0.314187
15.jpg,0.229687,0.420739,0.349575
16.jpg,0.164305,0.40024,0.435455
17.jpg,0.310673,0.429767,0.25956
18.jpg,0.227002,0.44369,0.329309
19.jpg,0.20889,0.420041,0.371069
20.jpg,0.298538,0.455534,0.245928
21.jpg,0.226932,0.485324,0.287744
22.jpg,0.216644,0.405954,0.377402
23.jpg,0.250222,0.424398,0.32538
24.jpg,0.209161,0.411883,0.378956
25.jpg,0.226645,0.406179,0.367176
26.jpg,0.286653,0.440571,0.272776
27.jpg,0.223999,0.41777,0.358231
28.jpg,0.264859,0.435035,0.300106
29.jpg,0.285558,0.434047,0.280396
30.jpg,0.286551,0.429198,0.284251
31.jpg,0.209201,0.453967,0.336832
32.jpg,0.136163,0.359647,0.50419
33.jpg,0.228744,0.419151,0.352106
34.jpg,0.188262,0.438267,0.373471
35.jpg,0.241933,0.428306,0.329762
36.jpg,0.257518,0.440968,0.301514
37.jpg,0.275168,0.423468,0.301364
38.jpg,0.246895,0.448477,0.304628
39.jpg,0.216528,0.413609,0.369863
40.jpg,0.202925,0.403495,0.39358
41.jpg,0.195376,0.413844,0.39078
42.jpg,0.197013,0.421107,0.38188
43.jpg,0.199191,0.393362,0.407446
44.jpg,0.227989,0.425898,0.346114
45.jpg,0.226176,0.415766,0.358058
46.jpg,0.182653,0.400184,0.417163
47.jpg,0.36347,0.43723,0.1993
48.jpg,0.233597,0.418441,0.347961
49.jpg,0.182315,0.380742,0.436943
50.jpg,0.201659,0.427577,0.370764
51.jpg,0.243733,0.40304,0.353227
52.jpg,0.204209,0.419831,0.37596
53.jpg,0.207483,0.418466,0.374051
54.jpg,0.18143,0.400757,0.417813
55.jpg,0.124881,0.344862,0.530257
56.jpg,0.219559,0.416344,0.364097
57.jpg,0.288165,0.450916,0.260919
58.jpg,0.227198,0.410513,0.362289
59.jpg,0.299941,0.436094,0.263965
60.jpg,0.342237,0.442672,0.215091
61.jpg,0.310841,0.435042,0.254117
62.jpg,0.110707,0.355316,0.533977
63.jpg,0.270162,0.436166,0.293672
64.jpg,0.290372,0.402243,0.307384
65.jpg,0.537237,0.371216,0.0915467
66.jpg,0.193025,0.370408,0.436567
67.jpg,0.214992,0.408738,0.376271
68.jpg,0.209941,0.413994,0.376065
69.jpg,0.291081,0.469789,0.23913
70.jpg,0.270739,0.435039,0.294222
71.jpg,0.176763,0.436828,0.386409
72.jpg,0.300431,0.449889,0.24968
73.jpg,0.221383,0.411087,0.36753
74.jpg,0.219882,0.426075,0.354043
75.jpg,0.357659,0.445646,0.196696
76.jpg,0.188545,0.416468,0.394987
77.jpg,0.242572,0.422819,0.334609
78.jpg,0.212853,0.43273,0.354417
79.jpg,0.306659,0.461205,0.232137
