image_name,Type_1,Type_2,Type_3
0.jpg,0.135837,0.414859,0.449304
1.jpg,0.135169,0.427558,0.437273
2.jpg,0.185996,0.495983,0.318021
3.jpg,0.141301,0.410247,0.448453
4.jpg,0.137055,0.425915,0.43703
5.jpg,0.234885,0.474369,0.290746
6.jpg,0.263716,0.534555,0.20173
7.jpg,0.122743,0.412244,0.465012
8.jpg,0.191736,0.486845,0.321419
9.jpg,0.157453,0.453881,0.388666
10.jpg,0.16032,0.524823,0.314857
11.jpg,0.145684,0.41385,0.440465
12.jpg,0.137034,0.431209,0.431757
13.jpg,0.138385,0.426678,0.434936
14.jpg,0.126174,0.417127,0.456699
15.jpg,0.137639,0.416506,0.445855
16.jpg,0.195752,0.459276,0.344972
17.jpg,0.130953,0.414003,0.455044
18.jpg,0.208142,0.474527,0.317331
19.jpg,0.139933,0.420207,0.43986
20.jpg,0.317749,0.456563,0.225688
21.jpg,0.198119,0.529588,0.272293
22.jpg,0.138354,0.412187,0.449459
23.jpg,0.136075,0.417445,0.44648
24.jpg,0.119755,0.414241,0.466004
25.jpg,0.139265,0.417318,0.443418
26.jpg,0.165559,0.444825,0.389616
27.jpg,0.137192,0.425844,0.436963
28.jpg,0.139345,0.420126,0.440529
29.jpg,0.134552,0.416499,0.448949
30.jpg,0.135844,0.41386,0.450296
31.jpg,0.146629,0.448467,0.404904
32.jpg,0.156452,0.407116,0.436432
33.jpg,0.138493,0.417157,0.44435
34.jpg,0.136739,0.418456,0.444805
35.jpg,0.152246,0.46976,0.377995
36.jpg,0.19726,0.53746,0.26528
37.jpg,0.195069,0.448497,0.356434
38.jpg,0.11729,0.412037,0.470674
39.jpg,0.139124,0.424252,0.436623
40.jpg,0.141818,0.419351,0.438831
41.jpg,0.138136,0.422841,0.439023
42.jpg,0.133255,0.421736,0.445009
43.jpg,0.139136,0.425755,0.43511
44.jpg,0.139486,0.42089,0.439624
45.jpg,0.140124,0.426864,0.433013
46.jpg,0.131579,0.405493,0.462927
47.jpg,0.280132,0.493675,0.226192
48.jpg,0.136194,0.415886,0.44792
49.jpg,0.130613,0.413887,0.455499
50.jpg,0.138195,0.424905,0.436901
51.jpg,0.188878,0.434999,0.376123
52.jpg,0.136991,0.418774,0.444236
53.jpg,0.135206,0.420066,0.444727
54.jpg,0.129117,0.424591,0.446292
55.jpg,0.117477,0.411906,0.470617
56.jpg,0.140605,0.420749,0.438647
57.jpg,0.118174,0.406387,0.475439
58.jpg,0.144989,0.413304,0.441707
59.jpg,0.390473,0.437046,0.172481
60.jpg,0.166953,0.435106,0.397942
61.jpg,0.176071,0.459335,0.364595
62.jpg,0.134609,0.412082,0.453308
63.jpg,0.137986,0.417577,0.444438
64.jpg,0.269773,0.414748,0.315479
65.jpg,0.318961,0.44191,0.239129
66.jpg,0.140665,0.413987,0.445348
67.jpg,0.136233,0.416892,0.446874
68.jpg,0.138924,0.426403,0.434673
69.jpg,0.174169,0.48988,0.335951
70.jpg,0.138455,0.423109,0.438436
71.jpg,0.134758,0.413411,0.451831
72.jpg,0.258217,0.572587,0.169196
73.jpg,0.137268,0.427794,0.434938
74.jpg,0.135979,0.414123,0.449898
75.jpg,0.196604,0.48532,0.318076
76.jpg,0.112118,0.406476,0.481406
77.jpg,0.139407,0.425517,0.435076
78.jpg,0.134238,0.415246,0.450516
79.jpg,0.278482,0.507903,0.213615
80.jpg,0.139789,0.419334,0.440877
81.jpg,0.180679,0.474127,0.345194
82.jpg,0.223629,0.476799,0.299572
83.jpg,0.138765,0.424532,0.436702
84.jpg,0.152417,0.412942,0.434641
85.jpg,0.192645,0.413906,0.393449
86.jpg,0.139396,0.42369,0.436914
87.jpg,0.137084,0.417499,0.445418
88.jpg,0.168781,0.441562,0.389656
89.jpg,0.136497,0.42618,0.437323
90.jpg,0.136403,0.415977,0.44762
91.jpg,0.188599,0.508066,0.303336
92.jpg,0.137215,0.416972,0.445813
93.jpg,0.129303,0.448205,0.422493
94.jpg,0.16098,0.442881,0.396139
95.jpg,0.138783,0.424688,0.436529
96.jpg,0.183085,0.579117,0.237798
97.jpg,0.132543,0.413058,0.454399
98.jpg,0.251217,0.578142,0.170641
99.jpg,0.138364,0.416455,0.445181
100.jpg,0.150455,0.438716,0.410829
101.jpg,0.138014,0.422687,0.439299
102.jpg,0.145941,0.40565,0.448409
103.jpg,0.139849,0.420063,0.440088
104.jpg,0.137552,0.420341,0.442107
105.jpg,0.135267,0.423325,0.441408
106.jpg,0.132704,0.417125,0.450171
107.jpg,0.139189,0.421266,0.439545
108.jpg,0.126375,0.4098,0.463825
109.jpg,0.138701,0.424429,0.43687
110.jpg,0.134658,0.4263,0.439042
111.jpg,0.136119,0.421648,0.442233
112.jpg,0.140437,0.422773,0.43679
113.jpg,0.141291,0.415275,0.443434
114.jpg,0.138749,0.426431,0.43482
115.jpg,0.132099,0.429343,0.438558
116.jpg,0.129315,0.406078,0.464607
117.jpg,0.158728,0.409904,0.431368
118.jpg,0.137404,0.425443,0.437153
119.jpg,0.183182,0.395103,0.421715
120.jpg,0.138413,0.417513,0.444073
121.jpg,0.131397,0.421977,0.446625
122.jpg,0.135781,0.429591,0.434628
123.jpg,0.242785,0.494079,0.263137
124.jpg,0.138517,0.428738,0.432745
125.jpg,0.130367,0.427375,0.442258
126.jpg,0.112742,0.410358,0.4769
127.jpg,0.134901,0.423427,0.441671
128.jpg,0.247571,0.529128,0.223301
129.jpg,0.164834,0.427877,0.407289
130.jpg,0.14268,0.466086,0.391234
