image_name,Type_1,Type_2,Type_3
0.jpg,0.121534,0.487031,0.391435
1.jpg,0.119315,0.492133,0.388552
2.jpg,0.151648,0.538524,0.309828
3.jpg,0.152427,0.547871,0.299702
4.jpg,0.119093,0.503178,0.37773
5.jpg,0.0836712,0.570142,0.346186
6.jpg,0.179535,0.567625,0.25284
7.jpg,0.111754,0.488736,0.39951
8.jpg,0.112255,0.480202,0.407543
9.jpg,0.16918,0.555696,0.275124
10.jpg,0.136037,0.520376,0.343587
11.jpg,0.183821,0.700822,0.115357
12.jpg,0.117721,0.492082,0.390197
13.jpg,0.121876,0.522316,0.355809
14.jpg,0.112271,0.473533,0.414197
15.jpg,0.0829924,0.702477,0.214531
16.jpg,0.124835,0.492137,0.383028
17.jpg,0.115053,0.479838,0.405109
18.jpg,0.156992,0.541292,0.301716
19.jpg,0.0719897,0.568305,0.359705
20.jpg,0.111906,0.613328,0.274766
21.jpg,0.112418,0.482367,0.405215
22.jpg,0.10601,0.473461,0.42053
23.jpg,0.114477,0.483748,0.401775
24.jpg,0.110729,0.486112,0.403158
25.jpg,0.110402,0.484251,0.405347
26.jpg,0.115556,0.546706,0.337737
27.jpg,0.119748,0.48624,0.394012
28.jpg,0.125615,0.528108,0.346277
29.jpg,0.112231,0.472212,0.415557
30.jpg,0.115531,0.484609,0.39986
31.jpg,0.222204,0.642015,0.135781
32.jpg,0.288484,0.649319,0.0621971
33.jpg,0.117016,0.498569,0.384415
34.jpg,0.115833,0.481992,0.402174
35.jpg,0.149702,0.540787,0.309511
36.jpg,0.142557,0.537211,0.320232
37.jpg,0.185813,0.578981,0.235206
38.jpg,0.119217,0.48538,0.395402
39.jpg,0.117837,0.508863,0.3733
40.jpg,0.0359831,0.690936,0.273081
41.jpg,0.0921264,0.513054,0.39482
42.jpg,0.0991693,0.495475,0.405355
43.jpg,0.112203,0.481487,0.406309
44.jpg,0.123406,0.496382,0.380212
45.jpg,0.112089,0.485717,0.402194
46.jpg,0.125841,0.480319,0.39384
47.jpg,0.162105,0.55535,0.282544
48.jpg,0.115846,0.483897,0.400257
49.jpg,0.11695,0.482163,0.400887
50.jpg,0.123057,0.517199,0.359744
51.jpg,0.166161,0.551378,0.282462
52.jpg,0.10957,0.484862,0.405568
53.jpg,0.11543,0.487919,0.396651
54.jpg,0.13512,0.509029,0.35585
55.jpg,0.0810058,0.396701,0.522293
56.jpg,0.093534,0.669307,0.237159
57.jpg,0.118234,0.485141,0.396625
58.jpg,0.12003,0.492942,0.387028
59.jpg,0.102707,0.539779,0.357514
60.jpg,0.128182,0.504963,0.366855
61.jpg,0.105813,0.478334,0.415852
62.jpg,0.170036,0.600518,0.229446
63.jpg,0.114549,0.488824,0.396627
64.jpg,0.155913,0.539051,0.305036
65.jpg,0.277925,0.59897,0.123105
66.jpg,0.157551,0.518851,0.323598
67.jpg,0.119754,0.495275,0.384971
68.jpg,0.115865,0.492904,0.391232
69.jpg,0.178537,0.587197,0.234266
70.jpg,0.116511,0.488266,0.395223
71.jpg,0.100045,0.521429,0.378526
72.jpg,0.157491,0.549629,0.29288
73.jpg,0.12567,0.501491,0.372838
74.jpg,0.121538,0.492679,0.385783
75.jpg,0.158595,0.568894,0.272511
76.jpg,0.105508,0.463838,0.430655
77.jpg,0.156018,0.544136,0.299845
78.jpg,0.0932471,0.463301,0.443452
79.jpg,0.189913,0.596813,0.213275
80.jpg,0.121011,0.492381,0.386609
81.jpg,0.126173,0.508245,0.365582
82.jpg,0.143776,0.537802,0.318422
83.jpg,0.118335,0.488697,0.392968
84.jpg,0.160286,0.557905,0.281809
85.jpg,0.110119,0.480397,0.409484
86.jpg,0.126006,0.51507,0.358924
87.jpg,0.121552,0.488916,0.389532
88.jpg,0.117145,0.498531,0.384325
89.jpg,0.119599,0.48841,0.391991
90.jpg,0.0830706,0.622255,0.294675
91.jpg,0.109142,0.489802,0.401056
92.jpg,0.125325,0.494219,0.380456
93.jpg,0.120826,0.491033,0.388141
94.jpg,0.119985,0.499856,0.380159
95.jpg,0.106901,0.493584,0.399515
96.jpg,0.0675411,0.613062,0.319397
97.jpg,0.124163,0.490794,0.385044
98.jpg,0.193713,0.595749,0.210539
99.jpg,0.0659947,0.546486,0.38752
100.jpg,0.122451,0.509278,0.368271
101.jpg,0.136148,0.511052,0.3528
102.jpg,0.170974,0.578142,0.250885
103.jpg,0.121969,0.491983,0.386048
104.jpg,0.129555,0.509074,0.361371
105.jpg,0.122701,0.493254,0.384045
106.jpg,0.126638,0.495873,0.377489
107.jpg,0.108686,0.509276,0.382038
108.jpg,0.111055,0.475363,0.413582
109.jpg,0.119882,0.492177,0.387941
110.jpg,0.111738,0.487077,0.401185
111.jpg,0.121197,0.494052,0.384752
112.jpg,0.11182,0.494035,0.394145
