image_name,Type_1,Type_2,Type_3
0.jpg,0.0202645,0.190148,0.789588
1.jpg,0.00636785,0.971598,0.0220344
2.jpg,0.88571,0.0497585,0.0645316
3.jpg,0.121347,0.87706,0.00159308
4.jpg,0.320062,0.00231941,0.677619
5.jpg,0.00100327,0.969184,0.0298127
6.jpg,6.35334e-05,0.981713,0.0182239
7.jpg,0.0163869,0.087788,0.895825
8.jpg,0.0133922,0.986602,5.50214e-06
9.jpg,0.278485,0.450516,0.270999
10.jpg,0.973964,0.0244187,0.00161716
11.jpg,0.24889,0.398469,0.352641
12.jpg,0.00854038,0.646659,0.344801
13.jpg,0.034369,0.855931,0.1097
14.jpg,0.000118393,0.999799,8.28386e-05
15.jpg,0.0128346,0.190092,0.797073
16.jpg,0.0319153,0.697741,0.270344
17.jpg,0.664619,0.297886,0.0374951
18.jpg,0.00343039,0.99418,0.00238947
19.jpg,0.0391738,0.296253,0.664573
20.jpg,2.7144e-06,0.999897,0.000100777
21.jpg,2.43641e-05,0.999969,6.35926e-06
22.jpg,0.00108306,0.998904,1.28845e-05
23.jpg,0.0507063,0.00573247,0.943561
24.jpg,0.1633,0.705511,0.13119
25.jpg,0.391938,0.457288,0.150774
26.jpg,0.204881,0.523336,0.271783
27.jpg,0.0202335,0.0511818,0.928585
28.jpg,0.259435,0.416793,0.323772
29.jpg,0.0104506,0.0918068,0.897743
30.jpg,0.814141,0.155843,0.0300164
31.jpg,9.54233e-06,0.999919,7.10238e-05
32.jpg,0.394538,0.554676,0.0507867
33.jpg,0.0301454,0.0331224,0.936732
34.jpg,0.0902027,0.752027,0.15777
35.jpg,0.00112999,0.996219,0.00265136
36.jpg,0.0110607,0.988931,8.3888e-06
37.jpg,0.218913,0.0857626,0.695325
38.jpg,0.0180669,0.0133358,0.968597
39.jpg,0.00963527,0.657214,0.333151
40.jpg,0.0338702,0.133055,0.833075
41.jpg,0.00597022,0.700266,0.293764
42.jpg,0.021038,0.97834,0.00062165
43.jpg,0.0623946,0.863179,0.0744265
44.jpg,0.432427,0.294068,0.273505
45.jpg,0.0734899,0.458721,0.46779
46.jpg,0.0022061,0.951436,0.046358
47.jpg,0.0145049,0.0108322,0.974663
48.jpg,0.039512,0.823066,0.137422
49.jpg,0.0143935,0.00499897,0.980608
50.jpg,0.0171862,0.00255036,0.980263
51.jpg,0.809503,0.190177,0.000320002
52.jpg,0.0153137,0.651837,0.332849
53.jpg,0.00556492,0.792788,0.201647
54.jpg,0.00419619,0.0368037,0.959
55.jpg,0.0136808,0.00155157,0.984768
56.jpg,0.112552,0.8329,0.0545472
57.jpg,0.000591406,0.979963,0.0194459
58.jpg,0.00424208,0.975283,0.0204749
59.jpg,0.939424,0.00377346,0.0568024
60.jpg,0.186076,0.732405,0.081519
61.jpg,0.000157739,0.95339,0.0464518
62.jpg,0.00384627,0.973592,0.0225621
63.jpg,0.0156826,0.137963,0.846354
64.jpg,0.869811,0.117211,0.0129777
65.jpg,0.711986,0.278808,0.00920616
66.jpg,0.00192718,0.0665352,0.931538
67.jpg,0.00106548,0.991131,0.00780351
68.jpg,0.131852,0.0338831,0.834265
69.jpg,0.40205,0.548402,0.0495483
70.jpg,0.00145454,0.994707,0.0038382
71.jpg,0.0304061,0.969557,3.64851e-05
72.jpg,0.011189,0.975775,0.0130356
73.jpg,0.000647508,0.994967,0.00438595
74.jpg,0.0208534,0.039436,0.939711
75.jpg,0.0183027,0.981286,0.000411395
76.jpg,9.14957e-05,0.0027548,0.997154
77.jpg,0.00510775,0.924592,0.0703007
78.jpg,0.00858747,0.114541,0.876872
79.jpg,0.00414583,0.995798,5.60445e-05
80.jpg,0.0111169,0.669281,0.319602
81.jpg,0.000364258,0.999631,4.77953e-06
82.jpg,0.00217898,0.0418397,0.955981
83.jpg,0.0231342,0.0550004,0.921865
84.jpg,0.807856,0.191939,0.000204806
85.jpg,0.00324436,0.995026,0.00172985
86.jpg,0.107744,0.198617,0.693639
87.jpg,0.00188447,0.844322,0.153794
88.jpg,0.000138012,0.998925,0.000936657
89.jpg,0.00198998,0.736026,0.261984
90.jpg,0.560244,0.004746,0.43501
91.jpg,0.0119344,0.9813,0.00676523
92.jpg,0.0160249,0.075693,0.908282
93.jpg,0.1991,0.800863,3.6976e-05
94.jpg,0.0146439,0.938359,0.0469968
95.jpg,0.0433439,0.943535,0.0131213
96.jpg,0.965489,0.00249415,0.0320168
97.jpg,0.0027477,0.743259,0.253994
98.jpg,0.828395,0.17155,5.48235e-05
99.jpg,0.00179264,0.996009,0.00219843
100.jpg,0.00113406,0.997774,0.00109177
101.jpg,0.523802,0.456797,0.0194005
102.jpg,5.11643e-05,0.999326,0.000622502
103.jpg,3.97438e-06,0.999996,1.81634e-07
104.jpg,0.0450027,0.141923,0.813075
105.jpg,0.000126355,0.984109,0.0157641
106.jpg,0.0379237,0.900672,0.0614047
107.jpg,0.00490736,0.216828,0.778265
108.jpg,0.0212821,0.0450591,0.933659
109.jpg,0.041661,0.487509,0.47083
