image_name,Type_1,Type_2,Type_3
0.jpg,0.111073,0.281654,0.607273
1.jpg,0.101157,0.25852,0.640323
2.jpg,0.090631,0.167995,0.741374
3.jpg,0.114058,0.310786,0.575156
4.jpg,0.0818073,0.226018,0.692175
5.jpg,0.115448,0.181072,0.70348
6.jpg,0.22128,0.275727,0.502993
7.jpg,0.0966128,0.25222,0.651168
8.jpg,0.141508,0.255317,0.603175
9.jpg,0.117291,0.184455,0.698254
10.jpg,0.117985,0.246756,0.635259
11.jpg,0.128605,0.261614,0.609781
12.jpg,0.089408,0.247949,0.662643
13.jpg,0.101449,0.225421,0.67313
14.jpg,0.10824,0.265371,0.626389
15.jpg,0.106413,0.246169,0.647418
16.jpg,0.118094,0.301073,0.580833
17.jpg,0.103539,0.284428,0.612033
18.jpg,0.157239,0.251949,0.590811
19.jpg,0.0933376,0.21428,0.692382
20.jpg,0.21707,0.168046,0.614884
21.jpg,0.129403,0.283689,0.586908
22.jpg,0.0936466,0.234643,0.67171
23.jpg,0.101722,0.274893,0.623384
24.jpg,0.111552,0.245204,0.643244
25.jpg,0.0851743,0.195701,0.719124
26.jpg,0.159596,0.22248,0.617924
27.jpg,0.0910704,0.238997,0.669933
28.jpg,0.0759628,0.152482,0.771555
29.jpg,0.109442,0.240134,0.650424
30.jpg,0.0904405,0.253224,0.656336
31.jpg,0.138553,0.276807,0.58464
32.jpg,0.149447,0.347464,0.503089
33.jpg,0.110614,0.243989,0.645397
34.jpg,0.105166,0.270552,0.624281
35.jpg,0.170013,0.266485,0.563502
36.jpg,0.10296,0.261562,0.635478
37.jpg,0.223371,0.142708,0.633921
38.jpg,0.113742,0.27162,0.614638
39.jpg,0.0823859,0.173735,0.743879
40.jpg,0.135931,0.275715,0.588354
41.jpg,0.0823966,0.20088,0.716723
42.jpg,0.0914678,0.256174,0.652359
43.jpg,0.0884109,0.21734,0.694249
44.jpg,0.0948463,0.230368,0.674786
45.jpg,0.0766205,0.189493,0.733886
46.jpg,0.110881,0.312613,0.576505
47.jpg,0.096333,0.147759,0.755908
48.jpg,0.0951913,0.250714,0.654095
49.jpg,0.12139,0.312386,0.566225
50.jpg,0.103538,0.251374,0.645088
51.jpg,0.247794,0.107489,0.644716
52.jpg,0.184074,0.301336,0.51459
53.jpg,0.0994062,0.245523,0.655071
54.jpg,0.0940124,0.223019,0.682968
55.jpg,0.11085,0.299308,0.589841
56.jpg,0.0937365,0.169315,0.736949
57.jpg,0.097356,0.229102,0.673542
58.jpg,0.104157,0.269384,0.626459
59.jpg,0.386478,0.270295,0.343227
60.jpg,0.122076,0.287698,0.590225
61.jpg,0.185393,0.256237,0.55837
62.jpg,0.12385,0.288848,0.587302
63.jpg,0.142165,0.232478,0.625357
64.jpg,0.2485,0.121648,0.629852
65.jpg,0.320304,0.170841,0.508855
66.jpg,0.0938234,0.168483,0.737694
67.jpg,0.0858465,0.231882,0.682272
68.jpg,0.0908397,0.221568,0.687592
69.jpg,0.123266,0.293598,0.583136
70.jpg,0.115237,0.267908,0.616855
71.jpg,0.144006,0.319734,0.53626
72.jpg,0.116164,0.279628,0.604208
73.jpg,0.108356,0.270158,0.621486
74.jpg,0.124267,0.296689,0.579044
75.jpg,0.0943649,0.234426,0.671209
