image_name,Type_1,Type_2,Type_3
0.jpg,0.157188,0.512038,0.330774
1.jpg,0.44593,0.553582,0.000487243
2.jpg,0.799981,0.200006,1.34169e-05
3.jpg,0.195218,0.533698,0.271084
4.jpg,0.795834,0.203659,0.00050695
5.jpg,1.0,5.38387e-08,1.57152e-21
6.jpg,0.328442,0.654112,0.0174461
7.jpg,0.446316,0.550511,0.00317281
8.jpg,0.175535,0.541914,0.282551
9.jpg,0.855437,0.144559,4.27115e-06
10.jpg,0.489259,0.510687,5.46118e-05
11.jpg,0.99994,6.00593e-05,7.01471e-16
12.jpg,0.414236,0.579086,0.0066784
13.jpg,0.996261,0.0037387,1.28711e-09
14.jpg,0.292473,0.559036,0.148491
15.jpg,0.999937,6.28825e-05,5.78677e-16
16.jpg,0.819621,0.180379,2.87413e-07
17.jpg,0.169341,0.533731,0.296928
18.jpg,0.322067,0.677124,0.000809157
19.jpg,1.0,1.36581e-11,7.22637e-25
20.jpg,0.991702,0.00829759,6.55826e-10
21.jpg,0.9554,0.0445982,1.69714e-06
22.jpg,0.878892,0.121107,1.06813e-06
23.jpg,0.282159,0.613609,0.104231
24.jpg,0.295461,0.703774,0.000765554
25.jpg,0.683652,0.310422,0.00592654
26.jpg,0.999685,0.000314782,1.11049e-12
27.jpg,0.19254,0.565359,0.242101
28.jpg,0.998181,0.00181911,2.36604e-09
29.jpg,0.171954,0.50974,0.318306
30.jpg,0.374042,0.545869,0.0800886
31.jpg,0.999993,7.42789e-06,1.07017e-13
32.jpg,0.99999,9.82985e-06,3.9551e-14
33.jpg,0.917468,0.0825305,1.44393e-06
34.jpg,0.276496,0.626793,0.096711
35.jpg,0.253802,0.737162,0.00903581
36.jpg,0.976954,0.0230456,8.48754e-08
37.jpg,0.26254,0.583004,0.154456
38.jpg,0.532173,0.466125,0.00170253
39.jpg,0.977359,0.0226362,5.02359e-06
40.jpg,1.0,6.30677e-13,2.29354e-29
41.jpg,0.998847,0.00115343,6.61756e-11
42.jpg,0.914124,0.0858758,3.71543e-08
43.jpg,0.247485,0.581735,0.170781
44.jpg,0.335455,0.637439,0.0271059
45.jpg,0.344496,0.595908,0.0595955
46.jpg,0.187182,0.554867,0.257951
47.jpg,0.975663,0.0243374,1.30088e-07
48.jpg,0.287097,0.614742,0.0981604
49.jpg,0.174994,0.496095,0.328911
50.jpg,0.997333,0.00266698,6.3796e-10
51.jpg,0.374441,0.625502,5.64506e-05
52.jpg,0.321957,0.658152,0.0198911
53.jpg,0.498155,0.501316,0.000528332
54.jpg,0.901515,0.0984795,5.36701e-06
55.jpg,0.100964,0.395522,0.503514
56.jpg,1.0,3.2798e-10,1.5679e-23
57.jpg,0.1713,0.523962,0.304738
58.jpg,0.772612,0.226596,0.000792412
59.jpg,0.999122,0.00087805,4.9487e-13
60.jpg,0.229136,0.679354,0.09151
61.jpg,0.34285,0.586112,0.0710377
62.jpg,0.99986,0.000140095,1.84517e-11
63.jpg,0.286772,0.701895,0.0113326
64.jpg,0.488577,0.510314,0.00110906
65.jpg,0.28563,0.564826,0.149545
66.jpg,0.17626,0.482711,0.34103
67.jpg,0.422087,0.566027,0.0118859
