image_name,Type_1,Type_2,Type_3
0.jpg,0.126613,0.470231,0.403156
1.jpg,0.116625,0.501147,0.382228
2.jpg,0.0646555,0.572962,0.362383
3.jpg,0.121581,0.4654,0.413019
4.jpg,0.102183,0.450949,0.446868
5.jpg,0.032318,0.93066,0.0370223
6.jpg,0.150905,0.483948,0.365147
7.jpg,0.108269,0.432071,0.45966
8.jpg,0.0881706,0.425836,0.485994
9.jpg,0.0981242,0.608206,0.293669
10.jpg,0.10636,0.484923,0.408717
11.jpg,0.0759932,0.900623,0.0233835
12.jpg,0.108827,0.44941,0.441763
13.jpg,0.0515457,0.807509,0.140946
14.jpg,0.136749,0.474204,0.389047
15.jpg,0.00815764,0.984315,0.00752691
16.jpg,0.140212,0.491206,0.368581
17.jpg,0.107345,0.443427,0.449228
18.jpg,0.142003,0.461849,0.396148
19.jpg,0.184689,0.77234,0.0429715
20.jpg,0.0188566,0.916838,0.064305
21.jpg,0.106826,0.604416,0.288758
22.jpg,0.0531486,0.678152,0.2687
23.jpg,0.114021,0.462993,0.422986
24.jpg,0.123771,0.469821,0.406408
25.jpg,0.100869,0.441904,0.457226
26.jpg,0.0743579,0.789009,0.136633
27.jpg,0.103534,0.442921,0.453545
28.jpg,0.140789,0.437733,0.421478
29.jpg,0.126042,0.463216,0.410742
30.jpg,0.104803,0.444145,0.451053
31.jpg,0.298702,0.658005,0.0432923
32.jpg,0.369972,0.604016,0.0260123
33.jpg,0.0969378,0.482406,0.420656
34.jpg,0.124739,0.46904,0.406221
35.jpg,0.101082,0.451362,0.447556
36.jpg,0.0743716,0.660843,0.264785
37.jpg,0.131691,0.468759,0.39955
38.jpg,0.138394,0.493122,0.368484
39.jpg,0.113458,0.418849,0.467693
40.jpg,0.0533215,0.941355,0.00532341
41.jpg,0.0514489,0.827151,0.1214
42.jpg,0.0239655,0.806569,0.169466
43.jpg,0.0881881,0.423959,0.487852
44.jpg,0.111997,0.454211,0.433792
45.jpg,0.087458,0.424504,0.488038
46.jpg,0.130897,0.446436,0.422667
47.jpg,0.0747492,0.673148,0.252102
48.jpg,0.0958861,0.42813,0.475984
49.jpg,0.154516,0.497098,0.348386
50.jpg,0.070791,0.717528,0.211681
51.jpg,0.102975,0.564574,0.33245
52.jpg,0.0992633,0.431695,0.469041
53.jpg,0.0906409,0.582865,0.326494
54.jpg,0.0877058,0.63211,0.280184
55.jpg,0.112905,0.449147,0.437948
56.jpg,0.0751975,0.913893,0.0109096
57.jpg,0.128465,0.475283,0.396253
58.jpg,0.10813,0.52132,0.370551
59.jpg,0.0156335,0.912144,0.0722227
60.jpg,0.137214,0.462453,0.400334
61.jpg,0.0801217,0.408174,0.511705
62.jpg,0.348917,0.554198,0.096885
63.jpg,0.101837,0.43948,0.458683
64.jpg,0.103695,0.507936,0.388369
65.jpg,0.277754,0.562526,0.159719
66.jpg,0.187852,0.475788,0.33636
67.jpg,0.111783,0.450406,0.43781
68.jpg,0.105749,0.495846,0.398405
69.jpg,0.110388,0.551368,0.338244
70.jpg,0.108337,0.491667,0.399996
71.jpg,0.0413247,0.866028,0.0926469
72.jpg,0.0964776,0.432017,0.471506
73.jpg,0.129836,0.470415,0.399749
74.jpg,0.099533,0.544864,0.355603
75.jpg,0.0553207,0.765963,0.178716
76.jpg,0.143617,0.476766,0.379617
77.jpg,0.125534,0.46201,0.412455
78.jpg,0.0543168,0.731701,0.213982
79.jpg,0.068267,0.855854,0.0758784
80.jpg,0.116296,0.454277,0.429428
81.jpg,0.134202,0.465858,0.39994
82.jpg,0.123472,0.457437,0.419091
83.jpg,0.0900597,0.422645,0.487295
84.jpg,0.106494,0.49664,0.396866
85.jpg,0.109377,0.477212,0.413411
86.jpg,0.171427,0.599541,0.229032
87.jpg,0.114514,0.453084,0.432402
88.jpg,0.109101,0.441856,0.449044
89.jpg,0.118128,0.459218,0.422654
90.jpg,0.0113018,0.947172,0.0415265
91.jpg,0.102182,0.449629,0.448189
92.jpg,0.120948,0.510561,0.368491
93.jpg,0.0692431,0.572634,0.358123
94.jpg,0.100637,0.433774,0.465589
95.jpg,0.101869,0.417578,0.480552
96.jpg,0.0127619,0.962308,0.0249304
97.jpg,0.123589,0.464039,0.412372
98.jpg,0.130255,0.466539,0.403206
99.jpg,0.0135021,0.890711,0.0957866
100.jpg,0.130177,0.459622,0.410201
101.jpg,0.0949852,0.555476,0.349539
102.jpg,0.200669,0.643456,0.155876
103.jpg,0.121831,0.505501,0.372669
104.jpg,0.0587968,0.672264,0.268939
105.jpg,0.120709,0.467109,0.412182
106.jpg,0.102284,0.566881,0.330834
107.jpg,0.0733803,0.841846,0.0847737
108.jpg,0.137384,0.477166,0.38545
109.jpg,0.0872519,0.430007,0.482741
110.jpg,0.0912952,0.42307,0.485635
111.jpg,0.11975,0.458731,0.42152
112.jpg,0.0470319,0.703102,0.249866
113.jpg,0.104739,0.448556,0.446705
114.jpg,0.0989351,0.436207,0.464858
115.jpg,0.12042,0.464742,0.414838
116.jpg,0.252029,0.642416,0.105555
117.jpg,0.195337,0.579732,0.22493
118.jpg,0.109851,0.448684,0.441465
119.jpg,0.156937,0.421456,0.421606
120.jpg,0.0943868,0.471232,0.434381
121.jpg,0.143159,0.478835,0.378006
122.jpg,0.120347,0.458517,0.421136
123.jpg,0.0482329,0.748368,0.2034
124.jpg,0.121333,0.46434,0.414326
125.jpg,0.00269158,0.961867,0.0354413
126.jpg,0.106071,0.504442,0.389486
127.jpg,0.102053,0.442077,0.45587
128.jpg,0.0772164,0.607836,0.314947
129.jpg,0.00276908,0.981801,0.01543
130.jpg,0.106035,0.442016,0.45195
131.jpg,0.00469256,0.95866,0.0366476
132.jpg,0.0343118,0.927999,0.0376889
