image_name,Type_1,Type_2,Type_3
0.jpg,0.43664,0.384206,0.179154
1.jpg,0.242092,0.310773,0.447135
2.jpg,0.381442,0.365663,0.252895
3.jpg,0.494749,0.317104,0.188147
4.jpg,0.257412,0.340565,0.402022
5.jpg,0.472078,0.355089,0.172833
6.jpg,0.428722,0.348541,0.222737
7.jpg,0.328588,0.331345,0.340066
8.jpg,0.430325,0.427046,0.142629
9.jpg,0.390754,0.347448,0.261799
10.jpg,0.371148,0.394421,0.234431
11.jpg,0.425177,0.318221,0.256602
12.jpg,0.310487,0.356171,0.333342
13.jpg,0.367373,0.360641,0.271986
14.jpg,0.310877,0.335902,0.353221
15.jpg,0.239537,0.326357,0.434106
16.jpg,0.54266,0.269816,0.187524
17.jpg,0.553893,0.328966,0.11714
18.jpg,0.561495,0.30351,0.134995
19.jpg,0.298749,0.358042,0.343209
20.jpg,0.649419,0.283906,0.0666756
21.jpg,0.480928,0.377128,0.141945
22.jpg,0.28309,0.322142,0.394768
23.jpg,0.416684,0.361669,0.221647
24.jpg,0.29482,0.333923,0.371257
25.jpg,0.466768,0.337095,0.196137
26.jpg,0.450989,0.360997,0.188014
27.jpg,0.286899,0.361441,0.35166
28.jpg,0.399247,0.374901,0.225851
29.jpg,0.447915,0.363296,0.188789
30.jpg,0.515305,0.336944,0.147751
31.jpg,0.431692,0.343901,0.224407
32.jpg,0.539671,0.26616,0.194169
33.jpg,0.38627,0.353805,0.259925
34.jpg,0.30362,0.311229,0.385151
35.jpg,0.403884,0.388656,0.20746
36.jpg,0.472151,0.45311,0.0747396
37.jpg,0.483806,0.347069,0.169126
38.jpg,0.354195,0.377815,0.267991
39.jpg,0.311907,0.361591,0.326503
40.jpg,0.26104,0.337334,0.401626
41.jpg,0.274676,0.343876,0.381449
42.jpg,0.310183,0.362159,0.327657
43.jpg,0.288574,0.348374,0.363052
44.jpg,0.332166,0.353886,0.313948
45.jpg,0.300403,0.353567,0.34603
46.jpg,0.349476,0.312406,0.338118
47.jpg,0.622428,0.300261,0.0773109
48.jpg,0.309976,0.36178,0.328244
49.jpg,0.329928,0.340748,0.329323
50.jpg,0.227706,0.321753,0.450541
51.jpg,0.573469,0.296013,0.130517
52.jpg,0.300655,0.365144,0.334201
53.jpg,0.303243,0.335037,0.36172
54.jpg,0.320122,0.319769,0.360109
55.jpg,0.204584,0.283382,0.512034
56.jpg,0.280712,0.346226,0.373062
57.jpg,0.424333,0.358684,0.216983
58.jpg,0.498624,0.323774,0.177602
59.jpg,0.702027,0.24119,0.0567827
60.jpg,0.633398,0.277017,0.0895849
61.jpg,0.457488,0.370677,0.171835
62.jpg,0.338788,0.290023,0.371189
63.jpg,0.367475,0.376157,0.256368
64.jpg,0.614564,0.293233,0.0922034
65.jpg,0.811794,0.173646,0.0145594
66.jpg,0.387515,0.340866,0.271619
67.jpg,0.341744,0.350257,0.307998
68.jpg,0.291372,0.358536,0.350092
69.jpg,0.462039,0.369454,0.168507
70.jpg,0.454115,0.35255,0.193335
71.jpg,0.343383,0.315438,0.341179
72.jpg,0.602957,0.335129,0.0619138
73.jpg,0.310438,0.3453,0.344262
74.jpg,0.254009,0.311837,0.434154
75.jpg,0.571739,0.323519,0.104742
76.jpg,0.239699,0.316809,0.443492
77.jpg,0.350488,0.356086,0.293426
78.jpg,0.364862,0.33638,0.298758
79.jpg,0.64321,0.29956,0.0572299
80.jpg,0.373572,0.35496,0.271468
81.jpg,0.678694,0.259938,0.0613673
82.jpg,0.360243,0.357574,0.282183
83.jpg,0.26554,0.351014,0.383446
84.jpg,0.601145,0.289708,0.109146
85.jpg,0.592185,0.306201,0.101614
86.jpg,0.276039,0.336069,0.387892
87.jpg,0.307332,0.356878,0.33579
88.jpg,0.619482,0.29381,0.0867078
89.jpg,0.374827,0.367745,0.257428
90.jpg,0.376324,0.342284,0.281392
91.jpg,0.40703,0.389771,0.203199
92.jpg,0.33076,0.321471,0.347769
93.jpg,0.310159,0.3154,0.374442
94.jpg,0.574196,0.32441,0.101394
95.jpg,0.364279,0.35979,0.275931
96.jpg,0.40473,0.323573,0.271697
97.jpg,0.421525,0.369527,0.208948
98.jpg,0.536333,0.389233,0.0744334
99.jpg,0.336283,0.353509,0.310208
100.jpg,0.38221,0.367247,0.250543
101.jpg,0.346486,0.339067,0.314447
102.jpg,0.446036,0.331237,0.222727
103.jpg,0.570894,0.302642,0.126464
104.jpg,0.327238,0.363049,0.309713
105.jpg,0.297289,0.358544,0.344167
106.jpg,0.453783,0.348353,0.197865
107.jpg,0.288366,0.3459,0.365734
108.jpg,0.24672,0.341174,0.412106
109.jpg,0.323152,0.357798,0.319049
110.jpg,0.311647,0.356951,0.331402
111.jpg,0.381611,0.373836,0.244554
112.jpg,0.301261,0.349474,0.349265
113.jpg,0.388681,0.380136,0.231184
114.jpg,0.341085,0.364713,0.294203
115.jpg,0.31851,0.340391,0.341098
116.jpg,0.350136,0.333362,0.316501
117.jpg,0.39805,0.340659,0.261292
118.jpg,0.217384,0.330805,0.451811
119.jpg,0.551237,0.272904,0.175859
120.jpg,0.463395,0.353024,0.183582
121.jpg,0.326087,0.334725,0.339188
122.jpg,0.319168,0.354041,0.326792
123.jpg,0.561155,0.313668,0.125177
124.jpg,0.251442,0.334223,0.414335
125.jpg,0.261571,0.304794,0.433635
126.jpg,0.347579,0.363369,0.289053
127.jpg,0.434333,0.354335,0.211332
128.jpg,0.527891,0.330719,0.14139
129.jpg,0.463959,0.337401,0.19864
130.jpg,0.382801,0.363859,0.25334
131.jpg,0.270706,0.329755,0.399539
132.jpg,0.309691,0.374142,0.316167
133.jpg,0.280693,0.328237,0.39107
134.jpg,0.338171,0.370688,0.291141
135.jpg,0.428335,0.349419,0.222246
136.jpg,0.30556,0.396611,0.297829
137.jpg,0.379854,0.341672,0.278474
138.jpg,0.451185,0.351347,0.197468
139.jpg,0.517373,0.360748,0.121879
140.jpg,0.335209,0.355668,0.309124
141.jpg,0.327,0.327005,0.345995
142.jpg,0.613613,0.304294,0.0820934
143.jpg,0.340265,0.348716,0.311019
144.jpg,0.460256,0.368608,0.171136
145.jpg,0.445745,0.360068,0.194187
146.jpg,0.525178,0.32677,0.148052
