image_name,Type_1,Type_2,Type_3
0.jpg,0.0633473,0.39391,0.542743
1.jpg,0.0609395,0.424961,0.5141
2.jpg,0.13166,0.419032,0.449309
3.jpg,0.0416545,0.27187,0.686476
4.jpg,0.0686578,0.399829,0.531513
5.jpg,0.145875,0.506478,0.347647
6.jpg,0.16182,0.536691,0.301488
7.jpg,0.0470878,0.357249,0.595663
8.jpg,0.146116,0.497235,0.356649
9.jpg,0.113694,0.448786,0.437521
10.jpg,0.172662,0.502703,0.324635
11.jpg,0.125383,0.664908,0.209709
12.jpg,0.051849,0.353279,0.594872
13.jpg,0.0995602,0.417238,0.483202
14.jpg,0.0465592,0.258216,0.695225
15.jpg,0.0667488,0.4342,0.499051
16.jpg,0.102671,0.508469,0.38886
17.jpg,0.0569173,0.271909,0.671173
18.jpg,0.161791,0.44715,0.391059
19.jpg,0.109772,0.574848,0.31538
20.jpg,0.171835,0.710849,0.117316
21.jpg,0.145722,0.59851,0.255768
22.jpg,0.0535774,0.480199,0.466223
23.jpg,0.0727909,0.325,0.602209
24.jpg,0.0575725,0.27857,0.663858
25.jpg,0.0440851,0.220121,0.735794
26.jpg,0.159078,0.585886,0.255036
27.jpg,0.0704654,0.37065,0.558885
28.jpg,0.0783542,0.312504,0.609142
29.jpg,0.0505437,0.30576,0.643696
30.jpg,0.0394856,0.26883,0.691685
31.jpg,0.105603,0.736168,0.158229
32.jpg,0.0864597,0.648885,0.264655
33.jpg,0.108366,0.654717,0.236917
34.jpg,0.0828085,0.465664,0.451528
35.jpg,0.0677799,0.356522,0.575698
36.jpg,0.057311,0.409697,0.532992
37.jpg,0.0931182,0.363195,0.543687
38.jpg,0.0667806,0.47737,0.455849
39.jpg,0.0761017,0.313656,0.610242
40.jpg,0.101079,0.607482,0.291439
41.jpg,0.075098,0.36548,0.559422
42.jpg,0.0632549,0.415468,0.521277
43.jpg,0.0899438,0.376642,0.533414
44.jpg,0.0437618,0.257912,0.698326
45.jpg,0.0624286,0.31437,0.623201
46.jpg,0.0664575,0.384623,0.54892
47.jpg,0.181493,0.445062,0.373445
48.jpg,0.0498325,0.304853,0.645314
49.jpg,0.0555935,0.417423,0.526983
50.jpg,0.0904105,0.396166,0.513424
51.jpg,0.178001,0.477502,0.344497
52.jpg,0.0331988,0.247862,0.718939
53.jpg,0.0687139,0.446205,0.485082
54.jpg,0.0606732,0.267358,0.671969
55.jpg,0.0749936,0.284852,0.640155
56.jpg,0.119363,0.465502,0.415135
57.jpg,0.0347699,0.362904,0.602326
58.jpg,0.0673805,0.392016,0.540604
59.jpg,0.146554,0.795825,0.057622
60.jpg,0.142344,0.396249,0.461407
61.jpg,0.0838027,0.3587,0.557497
62.jpg,0.125097,0.530382,0.344521
63.jpg,0.0694057,0.337175,0.59342
64.jpg,0.145266,0.356838,0.497895
65.jpg,0.318998,0.480874,0.200128
66.jpg,0.0399604,0.346193,0.613847
67.jpg,0.0509203,0.28243,0.66665
68.jpg,0.0614904,0.308962,0.629547
69.jpg,0.165601,0.544491,0.289908
70.jpg,0.0881714,0.506783,0.405045
71.jpg,0.0491551,0.900947,0.0498979
72.jpg,0.0727726,0.447928,0.479299
73.jpg,0.0788365,0.315148,0.606016
74.jpg,0.105097,0.45572,0.439184
75.jpg,0.133545,0.444956,0.4215
76.jpg,0.0334889,0.312746,0.653765
77.jpg,0.0694645,0.330911,0.599625
78.jpg,0.0866071,0.562989,0.350404
79.jpg,0.123744,0.403385,0.472871
80.jpg,0.0979438,0.372062,0.529995
81.jpg,0.116566,0.478947,0.404487
82.jpg,0.129285,0.395932,0.474783
83.jpg,0.0750403,0.390203,0.534757
84.jpg,0.0586407,0.386767,0.554593
85.jpg,0.0640845,0.259509,0.676406
86.jpg,0.0650656,0.444964,0.48997
87.jpg,0.0562794,0.329869,0.613851
88.jpg,0.120036,0.376111,0.503853
89.jpg,0.0920002,0.367622,0.540378
90.jpg,0.162214,0.654526,0.183261
91.jpg,0.105038,0.367541,0.527422
92.jpg,0.065831,0.46758,0.466589
93.jpg,0.0718643,0.326944,0.601192
94.jpg,0.166204,0.418486,0.41531
95.jpg,0.083094,0.337696,0.57921
96.jpg,0.186751,0.498827,0.314422
97.jpg,0.0783901,0.412039,0.509571
98.jpg,0.0978001,0.605272,0.296928
99.jpg,0.0889645,0.541993,0.369042
100.jpg,0.0780821,0.344517,0.577401
101.jpg,0.0903796,0.545388,0.364233
102.jpg,0.0396371,0.371495,0.588868
103.jpg,0.109563,0.471067,0.41937
104.jpg,0.0992571,0.441805,0.458938
105.jpg,0.0698991,0.420908,0.509193
106.jpg,0.0700385,0.564551,0.36541
107.jpg,0.0962801,0.422388,0.481332
108.jpg,0.0391714,0.325512,0.635317
109.jpg,0.0798598,0.376991,0.543149
110.jpg,0.0469084,0.252236,0.700855
111.jpg,0.053482,0.342151,0.604367
112.jpg,0.0730763,0.377601,0.549323
113.jpg,0.0597899,0.304601,0.635609
114.jpg,0.102493,0.429566,0.467942
115.jpg,0.0676324,0.296309,0.636059
116.jpg,0.0382354,0.423318,0.538446
117.jpg,0.054286,0.237812,0.707902
118.jpg,0.0338215,0.246132,0.720047
119.jpg,0.0584494,0.221995,0.719555
120.jpg,0.0857596,0.413563,0.500677
121.jpg,0.0405308,0.220122,0.739348
122.jpg,0.0435274,0.393168,0.563304
123.jpg,0.145392,0.391735,0.462873
124.jpg,0.0376805,0.252593,0.709726
125.jpg,0.13948,0.807775,0.052745
126.jpg,0.0800684,0.414444,0.505488
127.jpg,0.0812063,0.332611,0.586183
128.jpg,0.164849,0.418961,0.41619
