image_name,Type_1,Type_2,Type_3
0.jpg,3.30859e-11,1.44724e-24,1.0
1.jpg,2.54766e-26,0.0,1.0
2.jpg,2.73253e-43,0.0,1.0
3.jpg,1.70327e-22,2.10486e-40,1.0
4.jpg,4.61867e-33,0.0,1.0
5.jpg,0.0,0.0,1.0
6.jpg,7.26928e-16,4.70428e-31,1.0
7.jpg,1.45102e-19,6.37332e-35,1.0
8.jpg,1.49602e-36,0.0,1.0
9.jpg,3.36312e-44,0.0,1.0
10.jpg,1.10029e-30,0.0,1.0
11.jpg,4.45754e-32,0.0,1.0
12.jpg,1.83038e-28,0.0,1.0
13.jpg,3.12655e-19,1.59583e-37,1.0
14.jpg,1.53276e-20,2.68683e-38,1.0
15.jpg,5.96123e-32,0.0,1.0
16.jpg,8.982e-27,9.80909e-44,1.0
17.jpg,7.29484e-23,4.34403e-44,1.0
18.jpg,2.23238e-23,3.78351e-44,1.0
19.jpg,1.64819e-34,0.0,1.0
20.jpg,2.37245e-37,0.0,1.0
21.jpg,5.66111e-30,0.0,1.0
22.jpg,3.27095e-24,1.4013e-45,1.0
23.jpg,2.28896e-28,0.0,1.0
24.jpg,4.3449e-26,0.0,1.0
25.jpg,1.54772e-37,0.0,1.0
26.jpg,0.0,0.0,1.0
27.jpg,2.91349e-32,0.0,1.0
28.jpg,0.0,0.0,1.0
29.jpg,2.08658e-27,0.0,1.0
30.jpg,5.30651e-29,0.0,1.0
31.jpg,2.76773e-21,3.46037e-41,1.0
32.jpg,1.01636e-15,1.37368e-31,1.0
33.jpg,3.40893e-20,5.96423e-34,1.0
34.jpg,1.39182e-18,1.56517e-33,1.0
35.jpg,1.4013e-45,0.0,1.0
36.jpg,5.38636e-35,0.0,1.0
37.jpg,2.41023e-43,0.0,1.0
38.jpg,4.90568e-23,4.2039e-45,1.0
39.jpg,2.42004e-42,0.0,1.0
40.jpg,1.0089e-20,4.05596e-40,1.0
41.jpg,7.45534e-38,0.0,1.0
42.jpg,2.80595e-29,0.0,1.0
43.jpg,2.61213e-34,0.0,1.0
44.jpg,4.18757e-23,1.16714e-41,1.0
45.jpg,3.96324e-35,0.0,1.0
46.jpg,3.32812e-17,1.03385e-30,1.0
47.jpg,3.21068e-40,0.0,1.0
48.jpg,2.88233e-34,0.0,1.0
49.jpg,1.63198e-19,1.81643e-37,1.0
50.jpg,2.01091e-24,0.0,1.0
51.jpg,5.63047e-36,0.0,1.0
52.jpg,7.53319e-35,0.0,1.0
53.jpg,1.5965e-30,0.0,1.0
54.jpg,6.73982e-27,0.0,1.0
55.jpg,0.187024,0.499562,0.313414
56.jpg,2.41023e-43,0.0,1.0
57.jpg,6.75135e-25,0.0,1.0
58.jpg,4.92731e-20,9.91176e-34,1.0
59.jpg,3.15007e-35,0.0,1.0
60.jpg,9.74368e-23,1.10678e-39,1.0
61.jpg,1.4013e-44,0.0,1.0
62.jpg,8.55757e-14,2.41465e-26,1.0
63.jpg,0.0,0.0,1.0
64.jpg,3.93527e-37,0.0,1.0
65.jpg,1.15261e-12,4.91926e-22,1.0
66.jpg,1.36666e-19,1.18489e-37,1.0
67.jpg,1.7292e-42,0.0,1.0
68.jpg,5.86647e-29,0.0,1.0
69.jpg,2.29335e-18,2.61212e-33,1.0
70.jpg,3.45223e-23,0.0,1.0
71.jpg,1.47612e-19,2.44648e-32,1.0
72.jpg,4.84351e-33,0.0,1.0
73.jpg,5.727e-18,8.94259e-39,1.0
74.jpg,1.62372e-22,3.11088e-43,1.0
75.jpg,4.43575e-36,0.0,1.0
76.jpg,2.41818e-13,9.74794e-26,1.0
77.jpg,1.43769e-16,2.80279e-30,1.0
78.jpg,5.70081e-24,1.78245e-42,1.0
79.jpg,0.0,0.0,1.0
80.jpg,4.24963e-37,0.0,1.0
81.jpg,8.87998e-24,1.26757e-40,1.0
82.jpg,3.44993e-36,0.0,1.0
83.jpg,5.41244e-09,2.51076e-16,1.0
84.jpg,1.21484e-12,7.81409e-21,1.0
85.jpg,1.64112e-33,0.0,1.0
86.jpg,1.83714e-21,0.0,1.0
87.jpg,1.35582e-15,4.53193e-33,1.0
88.jpg,1.71209e-35,0.0,1.0
89.jpg,4.84358e-12,7.85952e-22,1.0
90.jpg,8.03237e-32,0.0,1.0
91.jpg,0.0,0.0,1.0
92.jpg,6.8792e-34,0.0,1.0
93.jpg,2.47903e-25,0.0,1.0
94.jpg,8.23013e-32,0.0,1.0
95.jpg,0.0,0.0,1.0
96.jpg,2.38546e-39,0.0,1.0
97.jpg,8.59322e-25,0.0,1.0
98.jpg,1.57312e-15,2.27527e-26,1.0
