image_name,Type_1,Type_2,Type_3
0.jpg,0.409872,0.349467,0.240661
1.jpg,0.15329,0.183846,0.662863
2.jpg,0.361918,0.35083,0.287252
3.jpg,0.260338,0.279081,0.460581
4.jpg,0.15036,0.180257,0.669383
5.jpg,0.116605,0.172497,0.710898
6.jpg,0.267392,0.280412,0.452196
7.jpg,0.252612,0.424814,0.322575
8.jpg,0.441945,0.307803,0.250251
9.jpg,0.359342,0.346537,0.294121
10.jpg,0.349716,0.329784,0.320501
11.jpg,0.184841,0.138311,0.676849
12.jpg,0.136612,0.15634,0.707049
13.jpg,0.0961388,0.161559,0.742303
14.jpg,0.207026,0.252315,0.540659
15.jpg,0.146379,0.209729,0.643892
16.jpg,0.0751405,0.105033,0.819827
17.jpg,0.403383,0.285079,0.311538
18.jpg,0.277688,0.238923,0.483388
19.jpg,0.0420616,0.0761197,0.881819
20.jpg,0.193004,0.203602,0.603394
21.jpg,0.224661,0.292333,0.483006
22.jpg,0.0993126,0.136338,0.764349
23.jpg,0.313344,0.238982,0.447674
24.jpg,0.136912,0.213763,0.649326
25.jpg,0.203973,0.213161,0.582866
26.jpg,0.189403,0.187291,0.623306
27.jpg,0.268079,0.254731,0.477191
28.jpg,0.197427,0.281209,0.521364
29.jpg,0.291165,0.258408,0.450427
30.jpg,0.264729,0.230989,0.504282
31.jpg,0.14106,0.108693,0.750247
32.jpg,0.178705,0.157481,0.663815
33.jpg,0.0652672,0.0823902,0.852342
34.jpg,0.0782838,0.0898215,0.831895
35.jpg,0.406673,0.351224,0.242103
36.jpg,0.288454,0.417704,0.293842
37.jpg,0.467162,0.458761,0.0740764
38.jpg,0.363653,0.311644,0.324704
39.jpg,0.179144,0.235453,0.585403
40.jpg,0.0673413,0.149485,0.783174
41.jpg,0.118195,0.195049,0.686756
42.jpg,0.253371,0.342434,0.404195
43.jpg,0.225863,0.210546,0.563591
44.jpg,0.108994,0.167546,0.72346
45.jpg,0.264497,0.24197,0.493533
46.jpg,0.400987,0.415501,0.183512
47.jpg,0.347307,0.406414,0.246278
48.jpg,0.23402,0.25845,0.50753
49.jpg,0.186745,0.211916,0.601339
50.jpg,0.063977,0.133098,0.802925
51.jpg,0.272836,0.271168,0.455997
52.jpg,0.147597,0.214376,0.638027
53.jpg,0.117574,0.153119,0.729307
54.jpg,0.160928,0.206778,0.632294
55.jpg,0.140875,0.365762,0.493363
56.jpg,0.0720683,0.150117,0.777815
57.jpg,0.400543,0.501687,0.0977706
58.jpg,0.0647577,0.0977057,0.837537
59.jpg,0.491542,0.227686,0.280772
60.jpg,0.542456,0.385591,0.0719529
61.jpg,0.425626,0.400119,0.174255
62.jpg,0.0931002,0.10408,0.80282
63.jpg,0.31388,0.276648,0.409471
64.jpg,0.33185,0.332244,0.335906
65.jpg,0.593771,0.389746,0.0164832
66.jpg,0.286974,0.34962,0.363406
67.jpg,0.251477,0.250869,0.497654
68.jpg,0.171494,0.229226,0.59928
69.jpg,0.438984,0.464443,0.0965732
70.jpg,0.153734,0.148631,0.697635
71.jpg,0.116391,0.0874583,0.79615
72.jpg,0.427602,0.427381,0.145016
73.jpg,0.214513,0.216292,0.569194
74.jpg,0.208531,0.206227,0.585241
75.jpg,0.346178,0.381135,0.272687
76.jpg,0.320913,0.351937,0.32715
77.jpg,0.297923,0.253918,0.448159
78.jpg,0.114475,0.134829,0.750696
79.jpg,0.268815,0.238016,0.493169
80.jpg,0.411575,0.334158,0.254267
81.jpg,0.117902,0.110718,0.77138
82.jpg,0.336784,0.387295,0.275921
83.jpg,0.173231,0.193034,0.633735
84.jpg,0.156014,0.168171,0.675814
85.jpg,0.210019,0.246068,0.543913
86.jpg,0.0648289,0.0938034,0.841368
87.jpg,0.320426,0.289679,0.389895
88.jpg,0.353879,0.318338,0.327784
89.jpg,0.335564,0.260961,0.403476
90.jpg,0.148377,0.210516,0.641106
91.jpg,0.205355,0.278847,0.515798
92.jpg,0.176765,0.155527,0.667708
93.jpg,0.169933,0.261053,0.569013
94.jpg,0.516362,0.351526,0.132111
95.jpg,0.227374,0.230885,0.54174
96.jpg,0.270779,0.330061,0.39916
97.jpg,0.501996,0.365964,0.13204
98.jpg,0.444286,0.507807,0.0479068
99.jpg,0.202204,0.25143,0.546366
100.jpg,0.194576,0.244594,0.56083
101.jpg,0.281968,0.231359,0.486673
102.jpg,0.165945,0.23885,0.595205
103.jpg,0.237878,0.277896,0.484226
104.jpg,0.206187,0.227538,0.566274
105.jpg,0.101528,0.149707,0.748765
106.jpg,0.389662,0.278576,0.331762
107.jpg,0.0547775,0.0991311,0.846091
108.jpg,0.262124,0.267748,0.470129
