image_name,Type_1,Type_2,Type_3
0.jpg,0.0943093,0.55444,0.351251
1.jpg,0.0541389,0.411347,0.534514
2.jpg,0.216685,0.61661,0.166706
3.jpg,0.0541068,0.496439,0.449455
4.jpg,0.0771649,0.528586,0.394249
5.jpg,0.371964,0.528762,0.0992744
6.jpg,0.382979,0.510166,0.106855
7.jpg,0.0437257,0.559419,0.396856
8.jpg,0.186856,0.658617,0.154527
9.jpg,0.216857,0.583924,0.199219
10.jpg,0.137506,0.674024,0.18847
11.jpg,0.107305,0.50443,0.388265
12.jpg,0.115939,0.478429,0.405631
13.jpg,0.22325,0.518155,0.258595
14.jpg,0.14213,0.572209,0.285661
15.jpg,0.0948741,0.484218,0.420907
16.jpg,0.117678,0.34934,0.532981
17.jpg,0.148538,0.646303,0.205159
18.jpg,0.401336,0.454698,0.143967
19.jpg,0.0938432,0.367759,0.538398
20.jpg,0.423968,0.539439,0.0365929
21.jpg,0.164031,0.785212,0.0507575
22.jpg,0.0978673,0.34933,0.552802
23.jpg,0.10161,0.55367,0.34472
24.jpg,0.113894,0.478744,0.407362
25.jpg,0.186388,0.502476,0.311136
26.jpg,0.237441,0.616321,0.146238
27.jpg,0.0662401,0.509832,0.423928
28.jpg,0.202291,0.504848,0.292861
29.jpg,0.0939351,0.443142,0.462923
30.jpg,0.115772,0.552283,0.331945
31.jpg,0.179855,0.584788,0.235358
32.jpg,0.153345,0.34631,0.500345
33.jpg,0.151485,0.453949,0.394566
34.jpg,0.113683,0.40841,0.477907
35.jpg,0.0948843,0.655531,0.249584
36.jpg,0.125788,0.593912,0.280299
37.jpg,0.12976,0.623523,0.246717
38.jpg,0.0840067,0.596372,0.319621
39.jpg,0.112358,0.47438,0.413262
40.jpg,0.0712546,0.271234,0.657511
41.jpg,0.0587336,0.388454,0.552813
42.jpg,0.0483569,0.589175,0.362468
43.jpg,0.119296,0.405342,0.475362
44.jpg,0.0975989,0.491539,0.410862
45.jpg,0.104553,0.471705,0.423742
46.jpg,0.0632827,0.70525,0.231468
47.jpg,0.281965,0.610598,0.107437
48.jpg,0.096226,0.525885,0.377889
49.jpg,0.0523676,0.417862,0.52977
50.jpg,0.106765,0.389847,0.503387
51.jpg,0.315481,0.597422,0.0870967
52.jpg,0.125214,0.55139,0.323395
53.jpg,0.126968,0.564306,0.308726
54.jpg,0.101584,0.472336,0.42608
55.jpg,0.0466045,0.27898,0.674416
56.jpg,0.162525,0.418048,0.419427
57.jpg,0.0452851,0.804382,0.150333
58.jpg,0.0503889,0.264066,0.685545
59.jpg,0.396302,0.473309,0.130389
60.jpg,0.188428,0.661732,0.149839
61.jpg,0.200466,0.606557,0.192977
62.jpg,0.070847,0.315412,0.613741
63.jpg,0.0902804,0.556704,0.353016
64.jpg,0.253023,0.584719,0.162259
65.jpg,0.491322,0.439013,0.0696652
66.jpg,0.0533303,0.297229,0.649441
67.jpg,0.112077,0.517323,0.370599
68.jpg,0.0894901,0.470145,0.440365
