image_name,Type_1,Type_2,Type_3
0.jpg,0.0984525,0.455819,0.445729
1.jpg,0.0550021,0.326004,0.618994
2.jpg,0.355634,0.571779,0.0725865
3.jpg,0.185644,0.511656,0.3027
4.jpg,0.036246,0.284162,0.679592
5.jpg,0.198319,0.510184,0.291497
6.jpg,0.169297,0.504108,0.326595
7.jpg,0.0664842,0.369899,0.563617
8.jpg,0.347022,0.590266,0.0627117
9.jpg,0.211814,0.461056,0.327129
10.jpg,0.2412,0.677388,0.0814124
11.jpg,0.0618196,0.322644,0.615536
12.jpg,0.0602451,0.347237,0.592517
13.jpg,0.0853932,0.382986,0.531621
14.jpg,0.0465146,0.332178,0.621307
15.jpg,0.0366937,0.324991,0.638316
16.jpg,0.0801034,0.33406,0.585837
17.jpg,0.378675,0.540957,0.080368
18.jpg,0.152034,0.45469,0.393276
19.jpg,0.0682345,0.358431,0.573334
20.jpg,0.384492,0.486531,0.128978
21.jpg,0.177903,0.65077,0.171327
22.jpg,0.0887559,0.398236,0.513008
23.jpg,0.112571,0.420947,0.466483
24.jpg,0.0737598,0.302597,0.623644
25.jpg,0.0998132,0.354226,0.545961
26.jpg,0.361336,0.483576,0.155088
27.jpg,0.0606431,0.388059,0.551298
28.jpg,0.199345,0.504911,0.295745
29.jpg,0.123815,0.424102,0.452083
30.jpg,0.111434,0.434269,0.454297
31.jpg,0.129962,0.479296,0.390742
32.jpg,0.128864,0.403476,0.467661
33.jpg,0.059559,0.308426,0.632015
34.jpg,0.107843,0.437871,0.454287
35.jpg,0.24104,0.654976,0.103984
36.jpg,0.360077,0.612466,0.0274567
37.jpg,0.293306,0.536698,0.169996
38.jpg,0.10918,0.496911,0.39391
39.jpg,0.0661799,0.30926,0.62456
40.jpg,0.0413532,0.28729,0.671356
41.jpg,0.072062,0.371499,0.556439
42.jpg,0.198329,0.709801,0.09187
43.jpg,0.0618987,0.277861,0.660241
44.jpg,0.0476314,0.25038,0.701989
45.jpg,0.0487615,0.285203,0.666036
46.jpg,0.218916,0.459577,0.321507
47.jpg,0.382007,0.519152,0.0988405
48.jpg,0.115327,0.465305,0.419368
49.jpg,0.274966,0.445144,0.27989
50.jpg,0.0353668,0.251486,0.713147
51.jpg,0.265558,0.563654,0.170788
52.jpg,0.0842315,0.321506,0.594262
53.jpg,0.0335388,0.222703,0.743758
54.jpg,0.051565,0.298153,0.650282
55.jpg,0.0542105,0.262662,0.683128
56.jpg,0.0625559,0.337798,0.599646
57.jpg,0.151997,0.506579,0.341425
58.jpg,0.096651,0.396092,0.507257
59.jpg,0.256567,0.502091,0.241341
60.jpg,0.300116,0.438752,0.261132
61.jpg,0.3736,0.557623,0.0687775
62.jpg,0.0610942,0.276065,0.662841
63.jpg,0.234289,0.625288,0.140423
64.jpg,0.518303,0.403353,0.0783447
65.jpg,0.663806,0.321015,0.0151792
66.jpg,0.286458,0.397014,0.316528
67.jpg,0.0880614,0.374824,0.537114
68.jpg,0.0744741,0.454185,0.471341
69.jpg,0.355703,0.5551,0.0891973
70.jpg,0.231256,0.460935,0.307809
71.jpg,0.152119,0.465309,0.382571
72.jpg,0.568501,0.422848,0.00865053
73.jpg,0.0322561,0.251591,0.716153
74.jpg,0.0484121,0.270946,0.680642
75.jpg,0.278298,0.578505,0.143196
76.jpg,0.0595779,0.314686,0.625736
77.jpg,0.21336,0.490012,0.296628
78.jpg,0.053976,0.278763,0.667261
79.jpg,0.42878,0.536564,0.0346561
80.jpg,0.0793989,0.32673,0.593871
81.jpg,0.0776788,0.317655,0.604666
82.jpg,0.263286,0.466762,0.269952
83.jpg,0.0557354,0.314335,0.62993
84.jpg,0.330258,0.551192,0.118551
85.jpg,0.427951,0.477378,0.0946707
86.jpg,0.0702116,0.373014,0.556774
87.jpg,0.0574084,0.321171,0.621421
88.jpg,0.361792,0.538689,0.0995182
89.jpg,0.203859,0.605205,0.190936
90.jpg,0.141401,0.584976,0.273622
91.jpg,0.155696,0.551746,0.292559
92.jpg,0.0533366,0.334098,0.612566
93.jpg,0.11317,0.452411,0.434419
94.jpg,0.458609,0.506507,0.0348832
95.jpg,0.20289,0.579635,0.217476
96.jpg,0.135661,0.505873,0.358466
97.jpg,0.0999347,0.38989,0.510176
98.jpg,0.235617,0.717437,0.0469464
99.jpg,0.0740863,0.327991,0.597923
100.jpg,0.277215,0.579576,0.143209
101.jpg,0.0968454,0.356037,0.547118
102.jpg,0.273715,0.458484,0.267801
103.jpg,0.178958,0.44915,0.371892
104.jpg,0.0800728,0.339627,0.5803
105.jpg,0.138751,0.494331,0.366918
106.jpg,0.0774148,0.371531,0.551055
107.jpg,0.0875265,0.367451,0.545023
108.jpg,0.0589103,0.286805,0.654285
109.jpg,0.0606791,0.271526,0.667795
110.jpg,0.127059,0.595721,0.27722
111.jpg,0.0653728,0.439273,0.495354
112.jpg,0.0722999,0.351096,0.576604
113.jpg,0.144311,0.588646,0.267042
114.jpg,0.0464083,0.26841,0.685182
115.jpg,0.0544338,0.316044,0.629522
116.jpg,0.142636,0.385906,0.471458
117.jpg,0.222851,0.442459,0.33469
118.jpg,0.0462348,0.306443,0.647322
119.jpg,0.503039,0.379657,0.117304
120.jpg,0.248468,0.624072,0.127459
121.jpg,0.0502287,0.274978,0.674793
122.jpg,0.0497936,0.312726,0.63748
123.jpg,0.321164,0.524671,0.154165
124.jpg,0.0518824,0.315078,0.63304
125.jpg,0.0691488,0.452233,0.478618
126.jpg,0.137252,0.707187,0.155561
127.jpg,0.190564,0.433859,0.375577
128.jpg,0.314441,0.612711,0.0728484
129.jpg,0.145124,0.452146,0.402731
130.jpg,0.184979,0.64161,0.173411
131.jpg,0.0621518,0.297597,0.640251
132.jpg,0.0654804,0.389656,0.544864
133.jpg,0.0561757,0.227195,0.716629
134.jpg,0.121359,0.530896,0.347745
135.jpg,0.166418,0.553406,0.280176
136.jpg,0.105687,0.601995,0.292317
137.jpg,0.120094,0.415076,0.46483
138.jpg,0.209441,0.429509,0.36105
139.jpg,0.306533,0.639206,0.0542606
140.jpg,0.0645032,0.427334,0.508162
141.jpg,0.11005,0.415898,0.474052
142.jpg,0.253852,0.546126,0.200022
143.jpg,0.127161,0.42815,0.44469
144.jpg,0.162122,0.627798,0.21008
145.jpg,0.125032,0.522752,0.352216
146.jpg,0.183706,0.593659,0.222635
147.jpg,0.138932,0.581725,0.279344
148.jpg,0.388342,0.40414,0.207518
149.jpg,0.174733,0.392884,0.432383
150.jpg,0.520306,0.465147,0.0145478
151.jpg,0.0279414,0.202858,0.7692
152.jpg,0.0518379,0.275125,0.673037
153.jpg,0.0253732,0.197317,0.777309
154.jpg,0.32535,0.519307,0.155343
155.jpg,0.214506,0.640908,0.144586
