image_name,Type_1,Type_2,Type_3
0.jpg,0.0746271,0.464031,0.461342
1.jpg,0.0534803,0.367193,0.579326
2.jpg,0.333198,0.610129,0.0566728
3.jpg,0.072274,0.374939,0.552787
4.jpg,0.0260846,0.299391,0.674525
5.jpg,0.140621,0.46324,0.396139
6.jpg,0.170472,0.536706,0.292822
7.jpg,0.0609969,0.394972,0.544031
8.jpg,0.207664,0.575698,0.216638
9.jpg,0.300826,0.500566,0.198608
10.jpg,0.189247,0.62715,0.183603
11.jpg,0.0906001,0.403172,0.506227
12.jpg,0.0427407,0.347122,0.610138
13.jpg,0.0872311,0.411549,0.50122
14.jpg,0.0492942,0.387311,0.563395
15.jpg,0.0318019,0.31185,0.656348
16.jpg,0.0635073,0.383976,0.552516
17.jpg,0.351403,0.584236,0.0643606
18.jpg,0.128556,0.462277,0.409167
19.jpg,0.0747685,0.43048,0.494752
20.jpg,0.462674,0.443425,0.0939009
21.jpg,0.135733,0.683535,0.180732
22.jpg,0.0683948,0.376387,0.555218
23.jpg,0.141205,0.435586,0.423209
24.jpg,0.0670668,0.350048,0.582885
25.jpg,0.0880434,0.376869,0.535087
26.jpg,0.289963,0.49844,0.211597
27.jpg,0.0443475,0.424329,0.531324
28.jpg,0.172692,0.527765,0.299543
29.jpg,0.0975889,0.418432,0.483979
30.jpg,0.0814991,0.368237,0.550264
31.jpg,0.122492,0.498122,0.379386
32.jpg,0.14381,0.394762,0.461428
33.jpg,0.0478889,0.346943,0.605168
34.jpg,0.0673595,0.478068,0.454572
35.jpg,0.155877,0.607476,0.236648
36.jpg,0.198448,0.65473,0.146822
37.jpg,0.396281,0.486665,0.117054
38.jpg,0.0695806,0.376229,0.55419
39.jpg,0.0587231,0.368896,0.572381
40.jpg,0.0321928,0.298356,0.669451
41.jpg,0.0599633,0.397932,0.542105
42.jpg,0.0668704,0.372737,0.560393
43.jpg,0.0558959,0.328223,0.615881
44.jpg,0.0531985,0.364235,0.582566
45.jpg,0.043866,0.342817,0.613317
46.jpg,0.28139,0.458411,0.260199
47.jpg,0.392995,0.532818,0.0741863
48.jpg,0.0697004,0.431341,0.498959
49.jpg,0.0569752,0.279509,0.663516
50.jpg,0.0391753,0.36812,0.592705
51.jpg,0.248469,0.525026,0.226505
52.jpg,0.105975,0.450994,0.443031
53.jpg,0.0369296,0.308294,0.654776
54.jpg,0.0372713,0.281964,0.680765
55.jpg,0.0558307,0.275264,0.668905
56.jpg,0.0586985,0.362484,0.578818
57.jpg,0.235829,0.608723,0.155448
58.jpg,0.0443509,0.327025,0.628624
