image_name,Type_1,Type_2,Type_3
0.jpg,0.345268,0.604832,0.0498998
1.jpg,0.0988696,0.50147,0.39966
2.jpg,0.376391,0.566414,0.0571947
3.jpg,0.302886,0.644796,0.0523181
4.jpg,0.108588,0.526082,0.365331
5.jpg,0.233501,0.560452,0.206047
6.jpg,0.135353,0.521782,0.342865
7.jpg,0.146388,0.555854,0.297758
8.jpg,0.209434,0.59449,0.196076
9.jpg,0.0844108,0.544685,0.370904
10.jpg,0.473811,0.468281,0.0579082
11.jpg,0.146718,0.639651,0.213632
12.jpg,0.19198,0.53555,0.27247
13.jpg,0.523615,0.437907,0.0384782
14.jpg,0.0259281,0.305211,0.668861
15.jpg,0.174264,0.5047,0.321036
16.jpg,0.189001,0.528321,0.282679
17.jpg,0.636947,0.353102,0.00995141
18.jpg,0.348848,0.450283,0.200869
19.jpg,0.164356,0.528261,0.307383
20.jpg,0.469595,0.505291,0.0251143
21.jpg,0.343382,0.582832,0.0737866
22.jpg,0.110488,0.489581,0.39993
23.jpg,0.35329,0.526696,0.120015
24.jpg,0.431124,0.494383,0.0744933
25.jpg,0.260015,0.633267,0.106717
26.jpg,0.433008,0.513637,0.0533543
27.jpg,0.204787,0.617734,0.177479
28.jpg,0.30025,0.580456,0.119294
29.jpg,0.220778,0.616358,0.162864
30.jpg,0.622398,0.361434,0.0161687
31.jpg,0.326492,0.586625,0.0868828
32.jpg,0.22081,0.547539,0.231651
33.jpg,0.235316,0.578994,0.185689
34.jpg,0.0981288,0.429061,0.472811
35.jpg,0.501982,0.469634,0.0283845
36.jpg,0.438426,0.535105,0.0264691
37.jpg,0.544064,0.419491,0.036445
38.jpg,0.129465,0.487684,0.382851
39.jpg,0.369518,0.564882,0.0656002
40.jpg,0.0655755,0.566003,0.368422
41.jpg,0.276944,0.531464,0.191593
42.jpg,0.410668,0.537477,0.051855
43.jpg,0.176154,0.578697,0.245149
44.jpg,0.241645,0.557116,0.201239
45.jpg,0.283866,0.588559,0.127575
46.jpg,0.138786,0.602794,0.25842
47.jpg,0.588292,0.400738,0.0109708
48.jpg,0.100004,0.46579,0.434205
49.jpg,0.319746,0.595054,0.0852007
50.jpg,0.125634,0.467181,0.407185
51.jpg,0.648369,0.336604,0.0150277
52.jpg,0.258546,0.603147,0.138307
53.jpg,0.183541,0.644453,0.172005
54.jpg,0.203158,0.543554,0.253288
55.jpg,0.166918,0.559808,0.273274
56.jpg,0.156648,0.507338,0.336014
57.jpg,0.351364,0.610372,0.0382637
58.jpg,0.152841,0.5264,0.320759
59.jpg,0.313732,0.51944,0.166828
60.jpg,0.0564024,0.385914,0.557683
61.jpg,0.553039,0.439602,0.00735939
62.jpg,0.237222,0.715244,0.0475335
63.jpg,0.357842,0.558771,0.0833871
