image_name,Type_1,Type_2,Type_3
0.jpg,0.150899,0.471682,0.377419
1.jpg,0.123544,0.478658,0.397798
2.jpg,0.154042,0.503866,0.342092
3.jpg,0.152343,0.490169,0.357488
4.jpg,0.126131,0.483261,0.390608
5.jpg,0.0904841,0.5111,0.398416
6.jpg,0.181954,0.514368,0.303678
7.jpg,0.119435,0.488551,0.392013
8.jpg,0.148311,0.477473,0.374215
9.jpg,0.166514,0.53471,0.298776
10.jpg,0.11752,0.486473,0.396007
11.jpg,0.107866,0.519274,0.37286
12.jpg,0.142994,0.480998,0.376008
13.jpg,0.122049,0.492758,0.385192
14.jpg,0.129413,0.47077,0.399817
15.jpg,0.0973991,0.490911,0.41169
16.jpg,0.113058,0.470887,0.416056
17.jpg,0.152935,0.471905,0.37516
18.jpg,0.143792,0.513028,0.343179
19.jpg,0.0845426,0.497065,0.418393
20.jpg,0.189233,0.543646,0.267121
21.jpg,0.114346,0.477726,0.407928
22.jpg,0.12317,0.478504,0.398326
23.jpg,0.14124,0.473974,0.384786
24.jpg,0.12144,0.475047,0.403513
25.jpg,0.129312,0.477656,0.393032
26.jpg,0.105552,0.50643,0.388019
27.jpg,0.150747,0.478092,0.371162
28.jpg,0.110688,0.489998,0.399314
29.jpg,0.140445,0.469542,0.390013
30.jpg,0.143868,0.47613,0.380001
31.jpg,0.0987055,0.499366,0.401928
32.jpg,0.15997,0.596819,0.243211
33.jpg,0.121343,0.47878,0.399877
34.jpg,0.139857,0.477312,0.382832
35.jpg,0.158964,0.500794,0.340243
36.jpg,0.141829,0.500949,0.357223
37.jpg,0.217266,0.526611,0.256123
38.jpg,0.141286,0.494743,0.363971
39.jpg,0.126739,0.484162,0.389099
40.jpg,0.0741073,0.502979,0.422914
41.jpg,0.111229,0.491134,0.397636
42.jpg,0.100556,0.472864,0.426581
43.jpg,0.150895,0.479302,0.369803
44.jpg,0.14415,0.479126,0.376724
45.jpg,0.142649,0.48009,0.377261
46.jpg,0.157415,0.496778,0.345807
47.jpg,0.161342,0.534286,0.304371
48.jpg,0.145326,0.475463,0.379211
49.jpg,0.135729,0.463935,0.400336
50.jpg,0.106733,0.483002,0.410265
51.jpg,0.144542,0.504932,0.350526
52.jpg,0.131301,0.475543,0.393156
53.jpg,0.122575,0.471378,0.406047
54.jpg,0.115735,0.478209,0.406057
55.jpg,0.0993298,0.440415,0.460255
56.jpg,0.0849006,0.497623,0.417476
57.jpg,0.160146,0.493899,0.345955
58.jpg,0.127591,0.477437,0.394972
59.jpg,0.149745,0.558702,0.291553
60.jpg,0.149936,0.493995,0.35607
61.jpg,0.137314,0.480075,0.382611
62.jpg,0.083933,0.477843,0.438224
63.jpg,0.136922,0.481115,0.381963
64.jpg,0.195615,0.517008,0.287377
65.jpg,0.356346,0.531938,0.111716
66.jpg,0.199303,0.481655,0.319042
67.jpg,0.136074,0.479461,0.384465
68.jpg,0.129766,0.480086,0.390148
69.jpg,0.181083,0.550364,0.268553
70.jpg,0.127165,0.475591,0.397243
71.jpg,0.10431,0.495394,0.400296
72.jpg,0.20169,0.513791,0.284519
73.jpg,0.142371,0.47853,0.379099
74.jpg,0.120307,0.476662,0.403032
75.jpg,0.162895,0.555435,0.281671
76.jpg,0.127318,0.465117,0.407565
77.jpg,0.152715,0.486121,0.361164
78.jpg,0.117791,0.477115,0.405094
79.jpg,0.119577,0.552978,0.327445
80.jpg,0.146611,0.476078,0.377311
81.jpg,0.11887,0.475352,0.405777
82.jpg,0.175129,0.52109,0.303781
83.jpg,0.154643,0.483715,0.361642
84.jpg,0.14696,0.497792,0.355248
85.jpg,0.13772,0.483472,0.378808
86.jpg,0.116634,0.489451,0.393915
87.jpg,0.152396,0.47245,0.375154
88.jpg,0.125041,0.483137,0.391822
