image_name,Type_1,Type_2,Type_3
0.jpg,0.276243,0.407894,0.315863
1.jpg,0.0218582,0.183597,0.794545
2.jpg,0.218332,0.456036,0.325632
3.jpg,0.032091,0.25292,0.714989
4.jpg,0.00883297,0.118508,0.872659
5.jpg,0.090898,0.297437,0.611665
6.jpg,0.386342,0.482917,0.130741
7.jpg,0.0125541,0.144148,0.843298
8.jpg,0.290273,0.461767,0.247961
9.jpg,0.276507,0.373753,0.34974
10.jpg,0.387225,0.570942,0.0418336
11.jpg,0.0513076,0.314852,0.63384
12.jpg,0.0690338,0.214991,0.715975
13.jpg,0.0652852,0.244326,0.690389
14.jpg,0.0264032,0.257185,0.716412
15.jpg,0.0439692,0.275004,0.681027
16.jpg,0.0233631,0.12131,0.855327
17.jpg,0.349312,0.352909,0.297779
18.jpg,0.175818,0.495458,0.328724
19.jpg,0.0121548,0.101927,0.885918
20.jpg,0.256233,0.506091,0.237676
21.jpg,0.169019,0.528728,0.302252
22.jpg,0.144623,0.365044,0.490333
23.jpg,0.0797245,0.246684,0.673592
24.jpg,0.0410107,0.236268,0.722721
25.jpg,0.0508509,0.138756,0.810393
26.jpg,0.19407,0.448981,0.356949
27.jpg,0.0136354,0.181561,0.804803
28.jpg,0.0989555,0.297006,0.604038
29.jpg,0.0625892,0.246655,0.690755
30.jpg,0.237065,0.305598,0.457337
31.jpg,0.115963,0.367679,0.516358
32.jpg,0.117118,0.236331,0.646551
33.jpg,0.0833823,0.209055,0.707563
34.jpg,0.0465025,0.231011,0.722486
35.jpg,0.0674236,0.409998,0.522578
36.jpg,0.150882,0.475481,0.373637
37.jpg,0.299086,0.546895,0.154018
38.jpg,0.111456,0.395672,0.492872
39.jpg,0.0456706,0.221196,0.733133
40.jpg,0.0186739,0.15334,0.827987
41.jpg,0.0194345,0.113202,0.867364
42.jpg,0.0441417,0.247451,0.708407
43.jpg,0.0675558,0.204014,0.72843
44.jpg,0.208582,0.333358,0.45806
45.jpg,0.0446951,0.177909,0.777396
46.jpg,0.128149,0.548934,0.322917
47.jpg,0.510457,0.423165,0.0663783
48.jpg,0.0421072,0.242124,0.715769
49.jpg,0.0241014,0.20163,0.774268
50.jpg,0.0450113,0.237692,0.717296
51.jpg,0.142364,0.533687,0.323949
52.jpg,0.0885146,0.309283,0.602202
53.jpg,0.0167721,0.173918,0.80931
54.jpg,0.00692884,0.0678595,0.925212
55.jpg,0.0413174,0.193856,0.764827
56.jpg,0.0408251,0.218899,0.740276
57.jpg,0.396607,0.45169,0.151703
58.jpg,0.125124,0.406537,0.468339
59.jpg,0.271588,0.4516,0.276812
