image_name,Type_1,Type_2,Type_3
0.jpg,0.117499,0.442856,0.439644
1.jpg,0.117673,0.458744,0.423583
2.jpg,0.129375,0.39508,0.475545
3.jpg,0.0588704,0.419011,0.522119
4.jpg,0.14848,0.264452,0.587068
5.jpg,0.101376,0.572329,0.326295
6.jpg,0.0386023,0.761877,0.199521
7.jpg,0.0522911,0.378716,0.568993
8.jpg,0.0294972,0.758368,0.212134
9.jpg,0.137649,0.377038,0.485313
10.jpg,0.838881,0.15089,0.0102296
11.jpg,0.0536183,0.388423,0.557958
12.jpg,0.209018,0.373623,0.417359
13.jpg,0.0818004,0.475476,0.442724
14.jpg,0.161197,0.408222,0.430581
15.jpg,0.112666,0.314404,0.57293
16.jpg,0.0532557,0.676102,0.270642
17.jpg,0.0152611,0.669122,0.315617
18.jpg,0.201592,0.494671,0.303737
19.jpg,0.077133,0.3857,0.537167
20.jpg,0.138227,0.396225,0.465548
21.jpg,0.123601,0.717617,0.158782
22.jpg,0.0407218,0.60176,0.357518
23.jpg,0.0596644,0.472484,0.467851
24.jpg,0.1722,0.357949,0.469851
25.jpg,0.132865,0.475805,0.39133
26.jpg,0.105308,0.408691,0.486
27.jpg,0.116794,0.390626,0.49258
28.jpg,0.151289,0.408269,0.440442
29.jpg,0.168942,0.412949,0.418109
30.jpg,0.156169,0.411748,0.432083
31.jpg,0.270766,0.512176,0.217057
32.jpg,0.0462544,0.754945,0.198801
33.jpg,0.160571,0.37449,0.464939
34.jpg,0.154401,0.37113,0.474469
35.jpg,0.142428,0.394778,0.462794
36.jpg,0.0468208,0.594429,0.35875
37.jpg,0.122333,0.422638,0.455029
38.jpg,0.138498,0.616739,0.244762
39.jpg,0.138508,0.392028,0.469464
40.jpg,0.0806734,0.388108,0.531219
41.jpg,0.107459,0.387033,0.505508
42.jpg,0.258083,0.627436,0.114481
43.jpg,0.127659,0.440781,0.43156
44.jpg,0.233388,0.498188,0.268425
45.jpg,0.142612,0.377734,0.479654
46.jpg,0.0556837,0.413444,0.530873
47.jpg,0.221911,0.422918,0.355171
48.jpg,0.0963813,0.412474,0.491145
49.jpg,0.0795922,0.461558,0.45885
50.jpg,0.0537516,0.519778,0.426471
51.jpg,0.144913,0.533252,0.321835
52.jpg,0.1048,0.407011,0.488188
53.jpg,0.0659392,0.398243,0.535818
54.jpg,0.339321,0.327862,0.332817
55.jpg,0.0235202,0.439136,0.537344
56.jpg,0.0701388,0.362637,0.567224
57.jpg,0.0699953,0.492852,0.437153
58.jpg,0.0591082,0.574506,0.366386
59.jpg,0.0796073,0.625571,0.294822
60.jpg,0.188435,0.536968,0.274597
61.jpg,0.177045,0.421771,0.401184
62.jpg,0.159346,0.654221,0.186433
63.jpg,0.121844,0.421718,0.456438
64.jpg,0.0848768,0.497273,0.41785
65.jpg,0.12106,0.720542,0.158398
66.jpg,0.102001,0.477993,0.420006
67.jpg,0.082939,0.414047,0.503014
68.jpg,0.0993168,0.516443,0.38424
69.jpg,0.123148,0.416654,0.460199
70.jpg,0.0821235,0.646559,0.271317
71.jpg,0.1419,0.420426,0.437674
72.jpg,0.0989184,0.648745,0.252337
73.jpg,0.0824171,0.423402,0.494181
74.jpg,0.104526,0.355813,0.539661
75.jpg,0.169284,0.817494,0.0132223
76.jpg,0.238945,0.522808,0.238247
77.jpg,0.0961895,0.370505,0.533305
78.jpg,0.0649618,0.294147,0.640891
79.jpg,0.217037,0.407153,0.375811
80.jpg,0.070544,0.486869,0.442587
81.jpg,0.0649862,0.497778,0.437236
82.jpg,0.10486,0.496835,0.398305
83.jpg,0.0521288,0.480282,0.467589
84.jpg,0.0785763,0.559967,0.361456
85.jpg,0.157404,0.480317,0.362279
86.jpg,0.0867939,0.378889,0.534317
87.jpg,0.152453,0.403992,0.443555
88.jpg,0.058073,0.666545,0.275382
89.jpg,0.144107,0.327727,0.528166
90.jpg,0.513767,0.435225,0.051008
91.jpg,0.0884247,0.390886,0.520689
92.jpg,0.281943,0.335409,0.382649
93.jpg,0.222298,0.354997,0.422705
