image_name,Type_1,Type_2,Type_3
0.jpg,0.0712652,0.551699,0.377036
1.jpg,0.215387,0.44118,0.343433
2.jpg,0.0481213,0.419255,0.532624
3.jpg,0.017579,0.203003,0.779418
4.jpg,0.107427,0.343942,0.548632
5.jpg,0.00678591,0.899872,0.093342
6.jpg,0.000534985,0.999102,0.0003625
7.jpg,0.0129411,0.385566,0.601493
8.jpg,0.0357875,0.838515,0.125697
9.jpg,0.143255,0.476384,0.380361
10.jpg,0.00850239,0.987804,0.00369321
11.jpg,0.00499441,0.940131,0.0548741
12.jpg,0.0709841,0.709634,0.219382
13.jpg,0.0822022,0.62329,0.294508
14.jpg,0.00496034,0.9891,0.00593961
15.jpg,0.0177867,0.258711,0.723502
16.jpg,0.00157827,0.211309,0.787113
17.jpg,0.000594015,0.97943,0.0199755
18.jpg,0.00547798,0.98438,0.0101419
19.jpg,0.0235102,0.299854,0.676636
20.jpg,0.292657,0.474572,0.232771
21.jpg,0.00354865,0.993941,0.0025103
22.jpg,0.00171443,0.982758,0.015528
23.jpg,0.0336611,0.70763,0.258708
24.jpg,0.0487158,0.779233,0.172051
25.jpg,0.0130646,0.889017,0.097918
26.jpg,0.0932858,0.789559,0.117155
27.jpg,0.0399793,0.359149,0.600872
28.jpg,0.0827781,0.414426,0.502796
29.jpg,0.110473,0.318916,0.57061
30.jpg,0.0230668,0.358573,0.61836
31.jpg,0.0132483,0.973097,0.0136549
32.jpg,0.0347477,0.8644,0.100853
33.jpg,0.0994569,0.780584,0.119959
34.jpg,0.0240087,0.493652,0.48234
35.jpg,0.0124038,0.242391,0.745205
36.jpg,0.00141697,0.777155,0.221428
37.jpg,0.046529,0.2894,0.664071
38.jpg,0.0460193,0.937356,0.016625
39.jpg,0.077183,0.400291,0.522526
40.jpg,0.042058,0.348732,0.60921
41.jpg,0.011584,0.431435,0.556981
42.jpg,0.0160305,0.954169,0.0298009
43.jpg,0.0596504,0.368796,0.571554
44.jpg,0.171077,0.726905,0.102018
45.jpg,0.0365807,0.428951,0.534468
46.jpg,0.0200094,0.203905,0.776086
47.jpg,0.0141335,0.821825,0.164041
48.jpg,0.0291005,0.241675,0.729224
49.jpg,0.0230867,0.694215,0.282699
50.jpg,0.00583114,0.924449,0.0697195
51.jpg,0.0194473,0.745923,0.23463
52.jpg,0.063,0.353435,0.583565
53.jpg,0.041833,0.3682,0.589967
54.jpg,0.03056,0.870374,0.0990655
55.jpg,0.00574672,0.375149,0.619105
56.jpg,0.0731275,0.274518,0.652355
57.jpg,0.00710225,0.654612,0.338285
58.jpg,0.0021717,0.0388239,0.959004
59.jpg,0.0488219,0.941652,0.00952605
60.jpg,0.00136385,0.994212,0.00442374
61.jpg,0.0250454,0.802135,0.17282
62.jpg,0.0214603,0.869902,0.108638
63.jpg,0.04812,0.324054,0.627826
64.jpg,0.0140547,0.721242,0.264703
65.jpg,0.0652023,0.925413,0.00938491
66.jpg,0.0216028,0.365225,0.613173
67.jpg,0.0299757,0.409805,0.560219
68.jpg,0.0174776,0.7988,0.183723
69.jpg,0.00215558,0.515642,0.482202
70.jpg,0.0302814,0.895181,0.0745376
71.jpg,0.189774,0.223561,0.586666
72.jpg,0.00477466,0.5293,0.465926
73.jpg,0.176376,0.465929,0.357694
74.jpg,0.00465188,0.538288,0.457061
75.jpg,0.00145768,0.998204,0.000337822
76.jpg,0.0662398,0.795277,0.138484
77.jpg,0.0699883,0.661042,0.26897
78.jpg,0.00366793,0.519133,0.477199
79.jpg,0.153636,0.707311,0.139052
80.jpg,0.0617149,0.6325,0.305785
81.jpg,0.107116,0.260801,0.632082
82.jpg,0.0134436,0.97294,0.0136162
83.jpg,0.0170588,0.476315,0.506626
84.jpg,0.120938,0.416025,0.463037
85.jpg,0.0122491,0.960527,0.027224
86.jpg,0.028798,0.189847,0.781355
87.jpg,0.058869,0.440973,0.500158
88.jpg,0.00519293,0.974458,0.0203494
89.jpg,0.0227236,0.193493,0.783784
90.jpg,0.0144262,0.980137,0.00543669
91.jpg,0.007676,0.930693,0.0616312
92.jpg,0.0127217,0.267647,0.719632
93.jpg,0.187812,0.667169,0.145019
94.jpg,0.0050296,0.973561,0.0214092
95.jpg,0.0363867,0.401296,0.562317
96.jpg,0.793137,0.197165,0.00969811
97.jpg,0.0343954,0.479738,0.485867
98.jpg,0.0024786,0.997414,0.000107252
99.jpg,0.00282107,0.88519,0.111989
100.jpg,0.0217421,0.95428,0.0239781
101.jpg,0.0157786,0.657695,0.326526
102.jpg,0.00381978,0.751154,0.245026
103.jpg,0.000395539,0.85113,0.148474
104.jpg,0.0238474,0.607408,0.368745
105.jpg,0.00280217,0.911664,0.0855342
106.jpg,0.0590317,0.40178,0.539188
107.jpg,0.0482545,0.225471,0.726275
108.jpg,0.030094,0.529265,0.440641
109.jpg,0.058971,0.291914,0.649115
110.jpg,0.00593232,0.976952,0.0171156
111.jpg,0.0184125,0.89782,0.0837671
112.jpg,0.0588011,0.535948,0.405251
113.jpg,0.0231645,0.504311,0.472524
114.jpg,0.0968502,0.310043,0.593107
115.jpg,0.113243,0.731724,0.155033
116.jpg,0.0135562,0.916421,0.0700232
117.jpg,0.0694103,0.389297,0.541292
118.jpg,0.0130384,0.722186,0.264776
119.jpg,0.081395,0.59372,0.324885
120.jpg,0.0148648,0.591314,0.393821
121.jpg,0.00833685,0.980645,0.0110178
122.jpg,0.0172783,0.690206,0.292515
123.jpg,0.0567698,0.826835,0.116396
124.jpg,0.00743871,0.284298,0.708263
125.jpg,0.0528967,0.0606268,0.886476
126.jpg,0.0116306,0.785573,0.202796
127.jpg,0.0133475,0.8897,0.0969522
128.jpg,0.00109331,0.998825,8.17901e-05
129.jpg,0.00877263,0.986758,0.00446965
130.jpg,0.000735244,0.922932,0.0763328
131.jpg,0.0224408,0.28589,0.69167
132.jpg,0.0224571,0.918423,0.0591195
133.jpg,0.0126595,0.915038,0.0723029
134.jpg,0.0182624,0.693097,0.288641
135.jpg,0.00151336,0.926503,0.0719839
136.jpg,0.00519322,0.973398,0.0214085
137.jpg,0.0749086,0.840954,0.0841375
138.jpg,0.0519253,0.356577,0.591498
139.jpg,0.0130611,0.92034,0.0665984
140.jpg,0.00822147,0.756029,0.23575
141.jpg,0.015583,0.635103,0.349314
142.jpg,0.0427799,0.811274,0.145946
143.jpg,0.00201496,0.959958,0.0380275
144.jpg,0.012405,0.983158,0.00443731
145.jpg,0.0150257,0.974645,0.010329
146.jpg,0.0404336,0.946409,0.0131572
147.jpg,0.0203976,0.669979,0.309623
148.jpg,0.0182318,0.636057,0.345712
149.jpg,0.0695585,0.740026,0.190416
150.jpg,0.00213613,0.995584,0.00228003
151.jpg,3.79486e-06,0.0111226,0.988874
152.jpg,0.0208972,0.823444,0.155659
153.jpg,0.00360488,0.961794,0.034601
154.jpg,0.00707096,0.971939,0.0209901
155.jpg,0.00653775,0.817525,0.175937
156.jpg,0.0350594,0.42554,0.539401
157.jpg,0.048229,0.859546,0.0922251
158.jpg,0.00417329,0.117312,0.878515
159.jpg,0.0448775,0.670241,0.284882
160.jpg,0.118716,0.563846,0.317438
161.jpg,0.00522593,0.789177,0.205597
162.jpg,0.000563524,0.960619,0.0388171
163.jpg,0.0132902,0.149037,0.837673
164.jpg,0.0178691,0.425147,0.556984
165.jpg,0.0327488,0.963012,0.00423966
166.jpg,0.121968,0.38554,0.492492
167.jpg,0.114576,0.51176,0.373664
168.jpg,0.00326589,0.939877,0.0568574
169.jpg,0.03863,0.91191,0.0494595
170.jpg,0.0396083,0.470337,0.490055
171.jpg,0.0301135,0.637211,0.332675
172.jpg,0.00915739,0.372264,0.618579
173.jpg,0.019087,0.82173,0.159182
174.jpg,0.0198679,0.954624,0.0255076
175.jpg,0.0593567,0.322808,0.617835
176.jpg,0.00418322,0.827716,0.168101
177.jpg,0.0958192,0.281933,0.622247
178.jpg,0.0439212,0.747204,0.208874
179.jpg,0.0138504,0.913001,0.0731487
180.jpg,0.180632,0.246439,0.572929
181.jpg,0.0231411,0.671293,0.305566
182.jpg,0.0300024,0.819197,0.150801
183.jpg,0.00729541,0.270454,0.722251
184.jpg,0.12695,0.758942,0.114109
185.jpg,0.0233035,0.462425,0.514272
186.jpg,0.0550446,0.538499,0.406456
187.jpg,0.000563514,0.0753024,0.924134
188.jpg,0.588329,0.0339666,0.377704
189.jpg,0.013458,0.435931,0.550611
190.jpg,0.00648451,0.382298,0.611217
191.jpg,0.156466,0.349095,0.494439
192.jpg,0.00365907,0.895822,0.100519
193.jpg,0.0372704,0.94651,0.0162194
194.jpg,0.0027101,0.255986,0.741304
195.jpg,0.0294117,0.917456,0.0531328
196.jpg,0.0107619,0.682013,0.307225
197.jpg,0.0349998,0.923026,0.0419744
198.jpg,0.00584016,0.222753,0.771407
199.jpg,0.0104702,0.97992,0.00960931
200.jpg,0.0667751,0.511939,0.421286
201.jpg,0.00882478,0.267687,0.723488
202.jpg,0.0535759,0.363136,0.583289
203.jpg,0.0137158,0.933769,0.0525149
204.jpg,0.00861179,0.0946957,0.896693
205.jpg,0.115275,0.301269,0.583456
206.jpg,0.0247418,0.655785,0.319474
207.jpg,0.000368316,0.0581839,0.941448
208.jpg,0.00056982,0.709895,0.289535
209.jpg,0.0341865,0.296478,0.669336
210.jpg,0.000547187,0.734098,0.265355
211.jpg,0.0230298,0.798072,0.178898
212.jpg,0.0459483,0.787632,0.16642
213.jpg,0.0185971,0.755805,0.225598
214.jpg,0.0180524,0.740572,0.241375
215.jpg,0.0312518,0.896542,0.0722063
216.jpg,0.0689078,0.836341,0.0947514
217.jpg,0.00178992,0.866854,0.131357
218.jpg,0.0015525,0.939719,0.058729
219.jpg,0.0437003,0.37651,0.579789
220.jpg,0.00181774,0.926872,0.0713106
221.jpg,0.00823107,0.944915,0.0468536
222.jpg,0.0152587,0.40917,0.575571
223.jpg,0.0713651,0.463257,0.465378
224.jpg,0.00500826,0.686069,0.308923
225.jpg,0.0757488,0.484155,0.440097
226.jpg,0.0124973,0.47073,0.516772
227.jpg,0.00492582,0.988056,0.00701787
228.jpg,0.00588197,0.913796,0.0803223
229.jpg,0.0304943,0.58805,0.381456
230.jpg,0.00195534,0.993209,0.00483598
231.jpg,0.266248,0.221792,0.51196
232.jpg,0.0428941,0.430786,0.52632
233.jpg,0.045504,0.243754,0.710742
234.jpg,0.0613638,0.30827,0.630366
235.jpg,0.0572841,0.931851,0.0108649
236.jpg,0.0322783,0.828461,0.139261
237.jpg,0.0387966,0.716642,0.244561
238.jpg,0.0098454,0.38768,0.602475
239.jpg,0.00470886,0.981672,0.0136195
240.jpg,0.00846689,0.43169,0.559843
241.jpg,0.0104482,0.966787,0.0227645
242.jpg,0.010752,0.873501,0.115747
243.jpg,0.0465509,0.896094,0.057355
244.jpg,0.0306113,0.904217,0.065172
245.jpg,0.00770206,0.864337,0.127961
246.jpg,0.140782,0.273937,0.585281
247.jpg,0.00128406,0.0633022,0.935414
248.jpg,0.0536916,0.288555,0.657754
249.jpg,0.00138829,0.977281,0.0213308
250.jpg,0.0963304,0.323453,0.580216
251.jpg,0.0815995,0.568448,0.349953
252.jpg,0.0629565,0.349787,0.587256
253.jpg,0.124549,0.382094,0.493358
254.jpg,0.0170482,0.31887,0.664082
255.jpg,0.00973539,0.460239,0.530026
256.jpg,0.0533593,0.202526,0.744115
257.jpg,0.00780313,0.707555,0.284642
258.jpg,0.0435659,0.364447,0.591987
259.jpg,0.0015125,0.858516,0.139972
260.jpg,0.0221467,0.686901,0.290952
261.jpg,0.00867464,0.818114,0.173211
262.jpg,0.0113508,0.428067,0.560582
263.jpg,0.0014228,0.967426,0.0311512
264.jpg,0.00763645,0.95651,0.0358531
265.jpg,0.0480176,0.298861,0.653121
266.jpg,0.17246,0.261192,0.566348
267.jpg,0.00781538,0.984206,0.0079782
268.jpg,0.00321224,0.973785,0.023003
269.jpg,0.0114436,0.97576,0.0127962
270.jpg,0.000451109,0.171047,0.828502
271.jpg,0.00562695,0.860489,0.133884
272.jpg,0.00982222,0.764632,0.225546
273.jpg,0.0914044,0.331868,0.576728
274.jpg,0.000507727,0.998671,0.000821366
275.jpg,0.0382887,0.50952,0.452191
276.jpg,0.0464561,0.653307,0.300237
277.jpg,0.00955353,0.837001,0.153445
278.jpg,0.0127969,0.89708,0.0901234
279.jpg,0.0396288,0.651395,0.308976
280.jpg,0.08053,0.297939,0.621531
281.jpg,0.0311871,0.601923,0.36689
282.jpg,0.0867309,0.671069,0.2422
283.jpg,0.0681183,0.278173,0.653709
284.jpg,0.104358,0.382975,0.512668
285.jpg,0.1396,0.80964,0.0507595
286.jpg,0.0015929,0.879897,0.118511
287.jpg,0.0922183,0.63814,0.269641
288.jpg,0.0123768,0.715259,0.272364
289.jpg,0.0275973,0.31258,0.659822
290.jpg,0.134748,0.811357,0.0538957
291.jpg,0.00715345,0.966793,0.0260535
292.jpg,0.093827,0.364195,0.541978
293.jpg,0.0100739,0.818608,0.171318
294.jpg,0.00903863,0.989522,0.00143997
295.jpg,0.0576814,0.310542,0.631776
296.jpg,0.00651135,0.929405,0.0640841
297.jpg,0.0205523,0.581781,0.397667
298.jpg,0.534169,0.416775,0.0490559
299.jpg,0.102805,0.8952,0.00199474
300.jpg,0.0282823,0.39168,0.580038
301.jpg,0.00273991,0.665104,0.332156
302.jpg,0.063041,0.351645,0.585314
303.jpg,0.143879,0.0956365,0.760485
304.jpg,0.0125131,0.83984,0.147647
305.jpg,0.0114052,0.586753,0.401842
306.jpg,0.0422579,0.564971,0.392772
307.jpg,0.0912552,0.211735,0.69701
308.jpg,0.0237803,0.949456,0.0267634
309.jpg,0.0350323,0.586243,0.378724
310.jpg,0.00673394,0.64255,0.350717
311.jpg,0.825773,0.0388217,0.135406
312.jpg,0.00958625,0.605287,0.385127
313.jpg,0.00103771,0.996323,0.00263963
314.jpg,0.00830214,0.827692,0.164006
315.jpg,0.00415926,0.967505,0.0283362
