image_name,Type_1,Type_2,Type_3
0.jpg,0.0561034,0.33591,0.607986
1.jpg,0.0662027,0.303672,0.630125
2.jpg,0.164293,0.427694,0.408013
3.jpg,0.0635648,0.341107,0.595328
4.jpg,0.0510576,0.262153,0.686789
5.jpg,0.13527,0.37137,0.49336
6.jpg,0.141994,0.409251,0.448755
7.jpg,0.0513472,0.352754,0.595898
8.jpg,0.118492,0.381775,0.499733
9.jpg,0.100719,0.341295,0.557985
10.jpg,0.163089,0.441494,0.395416
11.jpg,0.0953075,0.312829,0.591863
12.jpg,0.0552149,0.285236,0.659549
13.jpg,0.0499934,0.28539,0.664616
14.jpg,0.0583329,0.282424,0.659243
15.jpg,0.0673726,0.278295,0.654332
16.jpg,0.0573717,0.263061,0.679567
17.jpg,0.0649904,0.356592,0.578417
18.jpg,0.126666,0.36367,0.509664
19.jpg,0.0727411,0.293247,0.634012
20.jpg,0.161851,0.396656,0.441493
21.jpg,0.166903,0.407392,0.425705
22.jpg,0.06424,0.295155,0.640605
23.jpg,0.0473581,0.313816,0.638826
24.jpg,0.0615037,0.298941,0.639555
25.jpg,0.0955041,0.332154,0.572342
26.jpg,0.119305,0.362429,0.518266
27.jpg,0.0699455,0.302598,0.627457
28.jpg,0.0865536,0.343205,0.570241
29.jpg,0.0636291,0.304551,0.631819
30.jpg,0.0566031,0.315509,0.627888
31.jpg,0.0833226,0.300955,0.615723
32.jpg,0.0943918,0.315718,0.58989
33.jpg,0.0589171,0.295746,0.645337
34.jpg,0.0421209,0.241902,0.715977
35.jpg,0.0951455,0.320536,0.584318
36.jpg,0.122967,0.414342,0.462691
37.jpg,0.152879,0.383293,0.463828
38.jpg,0.0676696,0.305797,0.626533
39.jpg,0.0678948,0.303558,0.628547
40.jpg,0.0742836,0.27255,0.653166
41.jpg,0.0668238,0.303053,0.630123
42.jpg,0.101424,0.377935,0.520641
43.jpg,0.0826552,0.298384,0.618961
44.jpg,0.0680824,0.338745,0.593173
45.jpg,0.0799756,0.308743,0.611281
46.jpg,0.0503174,0.320144,0.629539
47.jpg,0.217013,0.449183,0.333804
48.jpg,0.0565996,0.323084,0.620316
49.jpg,0.0531946,0.288682,0.658124
50.jpg,0.0662595,0.294282,0.639458
51.jpg,0.174699,0.410143,0.415158
52.jpg,0.0761164,0.29761,0.626273
53.jpg,0.0570369,0.283022,0.659941
54.jpg,0.06795,0.299405,0.632645
55.jpg,0.0483384,0.398831,0.552831
56.jpg,0.0733525,0.289931,0.636716
57.jpg,0.0698025,0.312776,0.617421
58.jpg,0.0522219,0.255501,0.692278
59.jpg,0.171836,0.389484,0.43868
60.jpg,0.126319,0.429244,0.444437
61.jpg,0.173446,0.410832,0.415722
62.jpg,0.0850176,0.31391,0.601073
63.jpg,0.0761613,0.305709,0.61813
64.jpg,0.251025,0.426872,0.322103
65.jpg,0.474878,0.401204,0.123919
66.jpg,0.11333,0.325809,0.560861
67.jpg,0.0564204,0.312707,0.630873
68.jpg,0.0834012,0.338992,0.577607
69.jpg,0.103294,0.443027,0.453678
70.jpg,0.0627158,0.307693,0.629591
71.jpg,0.0917276,0.323872,0.584401
72.jpg,0.18532,0.467447,0.347233
73.jpg,0.054591,0.299353,0.646056
74.jpg,0.0561486,0.29114,0.652711
75.jpg,0.188195,0.465342,0.346463
76.jpg,0.0842804,0.337954,0.577765
77.jpg,0.043547,0.307217,0.649236
78.jpg,0.0434442,0.239862,0.716694
79.jpg,0.188205,0.417379,0.394416
80.jpg,0.0848277,0.320458,0.594714
81.jpg,0.0548803,0.27253,0.672589
82.jpg,0.148804,0.413249,0.437947
83.jpg,0.0458997,0.30212,0.65198
84.jpg,0.0898084,0.344546,0.565646
85.jpg,0.129381,0.363051,0.507569
86.jpg,0.0534271,0.281286,0.665287
87.jpg,0.0469993,0.321167,0.631834
88.jpg,0.16193,0.427675,0.410395
89.jpg,0.0435559,0.32072,0.635724
90.jpg,0.0822427,0.324969,0.592788
91.jpg,0.126156,0.363526,0.510318
92.jpg,0.0648903,0.266296,0.668814
93.jpg,0.0617338,0.316587,0.621679
