image_name,Type_1,Type_2,Type_3
0.jpg,0.0598602,0.493207,0.446933
1.jpg,0.0603808,0.461709,0.47791
2.jpg,0.0551243,0.445283,0.499592
3.jpg,0.0537644,0.495148,0.451088
4.jpg,0.0529428,0.430192,0.516865
5.jpg,0.0613045,0.438185,0.50051
6.jpg,0.0432704,0.463272,0.493458
7.jpg,0.0612266,0.471817,0.466956
8.jpg,0.0750516,0.492177,0.432772
9.jpg,0.0576848,0.446377,0.495938
10.jpg,0.0533418,0.422053,0.524605
11.jpg,0.0558973,0.44901,0.495093
12.jpg,0.0540648,0.429909,0.516026
13.jpg,0.0491715,0.443945,0.506884
14.jpg,0.0467752,0.450746,0.502479
15.jpg,0.071211,0.44852,0.480269
16.jpg,0.0491559,0.423924,0.52692
17.jpg,0.0425355,0.458301,0.499163
18.jpg,0.0389521,0.446989,0.514059
19.jpg,0.0688531,0.437981,0.493166
20.jpg,0.0536003,0.448395,0.498005
21.jpg,0.0529458,0.426886,0.520169
22.jpg,0.062317,0.439837,0.497846
23.jpg,0.0478877,0.451066,0.501046
24.jpg,0.0498756,0.438576,0.511548
25.jpg,0.0506113,0.443251,0.506138
26.jpg,0.0502116,0.420657,0.529132
27.jpg,0.074091,0.482675,0.443234
28.jpg,0.0572942,0.430364,0.512342
29.jpg,0.0636036,0.501744,0.434653
30.jpg,0.049516,0.47368,0.476804
31.jpg,0.0533406,0.438965,0.507695
32.jpg,0.0515399,0.441576,0.506884
33.jpg,0.0575856,0.444849,0.497565
34.jpg,0.0369983,0.437869,0.525133
35.jpg,0.0634417,0.480068,0.45649
36.jpg,0.0590052,0.448588,0.492407
37.jpg,0.0581701,0.504919,0.436911
38.jpg,0.0533087,0.460266,0.486425
39.jpg,0.0560417,0.429122,0.514836
40.jpg,0.0751234,0.440893,0.483983
41.jpg,0.0675855,0.44498,0.487434
42.jpg,0.0758448,0.434356,0.489799
43.jpg,0.0722915,0.478184,0.449525
44.jpg,0.0470358,0.442049,0.510915
45.jpg,0.0697408,0.45882,0.471439
46.jpg,0.0474032,0.481516,0.471081
47.jpg,0.0595273,0.452349,0.488123
48.jpg,0.0535687,0.448444,0.497987
49.jpg,0.0632279,0.530776,0.405996
50.jpg,0.0593849,0.42489,0.515725
51.jpg,0.0500773,0.45273,0.497193
52.jpg,0.0599295,0.44745,0.492621
53.jpg,0.0496517,0.428255,0.522094
54.jpg,0.045205,0.425997,0.528798
55.jpg,0.0514345,0.515224,0.433341
56.jpg,0.0704631,0.432323,0.497214
57.jpg,0.0754674,0.48011,0.444422
58.jpg,0.0395623,0.430665,0.529773
59.jpg,0.0469989,0.415162,0.537839
